CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,RFM_Segment,ML_Cluster
C003672,80,6,11026.41,3,1,2,312,6,Recent Customers,1
C003673,143,6,9205.68,1,1,2,112,4,Lost Customers,1
C003674,25,7,16977.21,4,2,3,423,9,Potential Loyalists,4
C003675,75,10,8148.44,3,4,1,341,8,Potential Loyalists,1
C003676,13,7,7048.8,5,2,1,521,8,Potential Loyalists,4
C003677,49,10,9593.99,3,4,2,342,9,Potential Loyalists,4
C003678,158,5,3779.27,1,1,1,111,3,Lost Customers,2
C003679,35,7,17985.45,4,2,4,424,10,Loyal Customers,4
C003680,201,4,10642.29,1,1,2,112,4,Lost Customers,2
C003681,20,9,7624.280000000001,5,3,1,531,9,Potential Loyalists,4
C003682,47,5,7637.74,3,1,1,311,5,Recent Customers,2
C003683,168,7,7211.63,1,2,1,121,4,Lost Customers,1
C003684,121,11,18310.12,2,5,4,254,11,Loyal Customers,3
C003685,11,11,23126.56,5,5,4,554,14,Champions,0
C003686,184,11,19548.04,1,5,4,154,10,Loyal Customers,3
C003687,1,13,15310.67,5,5,3,553,13,Champions,0
C003688,277,5,5749.37,1,1,1,111,3,Lost Customers,2
C003689,63,7,7677.5,3,2,1,321,6,Recent Customers,4
C003690,99,6,5414.09,2,1,1,211,4,Lost Customers,2
C003691,31,12,26745.31,4,5,5,455,14,Champions,3
C003692,3,11,16365.3,5,5,3,553,13,Champions,0
C003693,61,6,15567.52,3,1,3,313,7,Potential Loyalists,1
C003694,56,18,18311.06,3,5,4,354,12,Loyal Customers,3
C003695,10,7,26399.0,5,2,5,525,12,Loyal Customers,0
C003696,314,6,7451.74,1,1,1,111,3,Lost Customers,2
C003697,80,7,15117.31,3,2,3,323,8,Potential Loyalists,1
C003698,122,8,17690.94,2,3,4,234,9,Potential Loyalists,1
C003699,15,9,22210.63,5,3,4,534,12,Loyal Customers,0
C003700,36,6,10964.12,4,1,2,412,7,Potential Loyalists,4
C003701,13,7,8726.6,5,2,1,521,8,Potential Loyalists,4
C003702,62,16,29307.06,3,5,5,355,13,Champions,3
C003703,136,7,10806.25,2,2,2,222,6,At Risk,1
C003704,232,7,10902.35,1,2,2,122,5,At Risk,1
C003705,199,2,2277.5,1,1,1,111,3,Lost Customers,2
C003706,51,10,12509.15,3,4,2,342,9,Potential Loyalists,3
C003707,19,8,19113.32,5,3,4,534,12,Loyal Customers,0
C003708,89,10,29759.92,2,4,5,245,11,Loyal Customers,3
C003709,178,7,10532.18,1,2,2,122,5,At Risk,1
C003710,42,7,26305.73,4,2,5,425,11,Loyal Customers,3
C003711,91,9,49687.41,2,3,5,235,10,Loyal Customers,3
C003712,29,8,27255.06,4,3,5,435,12,Loyal Customers,3
C003713,179,7,12093.6,1,2,2,122,5,At Risk,1
C003714,74,11,14338.05,3,5,3,353,11,Loyal Customers,3
C003715,179,8,7840.88,1,3,1,131,5,At Risk,1
C003716,145,8,13792.21,1,3,3,133,7,Potential Loyalists,1
C003717,45,6,7903.200000000001,4,1,1,411,6,Recent Customers,4
C003718,86,8,14723.29,2,3,3,233,8,Potential Loyalists,1
C003719,65,10,22364.13,3,4,4,344,11,Loyal Customers,3
C003720,84,5,17807.36,2,1,4,214,7,Potential Loyalists,1
C003721,4,12,25450.26,5,5,5,555,15,Champions,0
C003722,110,5,6062.03,2,1,1,211,4,Lost Customers,2
C003723,209,4,7159.91,1,1,1,111,3,Lost Customers,2
C003724,44,10,29906.6,4,4,5,445,13,Champions,3
C003725,36,6,10093.14,4,1,2,412,7,Potential Loyalists,4
C003726,267,6,9050.11,1,1,2,112,4,Lost Customers,1
C003727,45,7,15225.87,4,2,3,423,9,Potential Loyalists,4
C003728,102,12,10663.68,2,5,2,252,9,Potential Loyalists,1
C003729,65,6,18826.82,3,1,4,314,8,Potential Loyalists,1
C003730,103,7,9401.53,2,2,2,222,6,At Risk,1
C003731,400,3,4567.8,1,1,1,111,3,Lost Customers,2
C003732,43,8,22769.27,4,3,4,434,11,Loyal Customers,3
C003733,46,11,10376.06,3,5,2,352,10,Loyal Customers,4
C003734,59,11,51131.77,3,5,5,355,13,Champions,3
C003735,85,10,18659.64,2,4,4,244,10,Loyal Customers,3
C003736,9,7,5708.1900000000005,5,2,1,521,8,Potential Loyalists,4
C003737,79,8,12778.77,3,3,3,333,9,Potential Loyalists,1
C003738,257,5,5277.22,1,1,1,111,3,Lost Customers,2
C003739,52,4,6895.98,3,1,1,311,5,Recent Customers,2
C003740,28,9,17477.41,4,3,4,434,11,Loyal Customers,3
C003741,76,7,17090.79,3,2,3,323,8,Potential Loyalists,1
C003742,16,7,34236.75,5,2,5,525,12,Loyal Customers,0
C003743,92,11,15975.44,2,5,3,253,10,Loyal Customers,3
C003744,108,3,8830.71,2,1,2,212,5,At Risk,2
C003745,126,12,24576.15,2,5,5,255,12,Loyal Customers,3
C003746,36,10,14362.65,4,4,3,443,11,Loyal Customers,3
C003747,135,9,10923.74,2,3,2,232,7,Potential Loyalists,1
C003748,161,2,1732.88,1,1,1,111,3,Lost Customers,2
C003749,39,6,10132.39,4,1,2,412,7,Potential Loyalists,4
C003750,225,10,32257.88,1,4,5,145,10,Loyal Customers,3
C003751,101,8,26297.75,2,3,5,235,10,Loyal Customers,3
C003752,159,8,14506.56,1,3,3,133,7,Potential Loyalists,1
C003753,177,6,11882.73,1,1,2,112,4,Lost Customers,1
C003754,63,7,31157.09,3,2,5,325,10,Loyal Customers,3
C003755,92,12,15562.64,2,5,3,253,10,Loyal Customers,3
C003756,126,10,21639.21,2,4,4,244,10,Loyal Customers,3
C003757,27,15,17338.28,4,5,3,453,12,Loyal Customers,3
C003758,234,10,9293.08,1,4,2,142,7,Potential Loyalists,1
C003759,64,6,8959.97,3,1,2,312,6,Recent Customers,4
C003760,25,14,33995.47,4,5,5,455,14,Champions,3
C003761,283,4,7329.98,1,1,1,111,3,Lost Customers,2
C003762,12,15,45168.44,5,5,5,555,15,Champions,0
C003763,59,7,8788.13,3,2,1,321,6,Recent Customers,4
C003764,59,9,24130.09,3,3,4,334,10,Loyal Customers,3
C003765,48,9,28769.57,3,3,5,335,11,Loyal Customers,3
C003766,191,8,10030.85,1,3,2,132,6,At Risk,1
C003767,103,6,5420.35,2,1,1,211,4,Lost Customers,2
C003768,72,9,9300.53,3,3,2,332,8,Potential Loyalists,1
C003769,37,10,12712.89,4,4,3,443,11,Loyal Customers,4
C003770,45,6,16147.68,4,1,3,413,8,Potential Loyalists,4
C003771,2,8,22870.82,5,3,4,534,12,Loyal Customers,0
C003772,1,12,58239.09,5,5,5,555,15,Champions,0
C003773,67,11,17798.04,3,5,4,354,12,Loyal Customers,3
C003774,59,8,13303.01,3,3,3,333,9,Potential Loyalists,1
C003775,120,9,17132.41,2,3,3,233,8,Potential Loyalists,1
C003776,31,8,17377.74,4,3,3,433,10,Loyal Customers,4
C003777,341,5,28349.55,1,1,5,115,7,Potential Loyalists,1
C003778,133,7,6091.62,2,2,1,221,5,At Risk,1
C003779,305,4,5006.389999999999,1,1,1,111,3,Lost Customers,2
C003780,22,6,12920.1,4,1,3,413,8,Potential Loyalists,4
C003781,47,9,33764.22,3,3,5,335,11,Loyal Customers,3
C003782,23,14,27348.08,4,5,5,455,14,Champions,3
C003783,28,10,28048.79,4,4,5,445,13,Champions,3
C003784,79,2,7422.24,3,1,1,311,5,Recent Customers,2
C003785,76,12,48401.99,3,5,5,355,13,Champions,3
C003786,41,9,12159.26,4,3,2,432,9,Potential Loyalists,4
C003787,6,11,21543.23,5,5,4,554,14,Champions,0
C003788,7,9,25131.37,5,3,5,535,13,Champions,0
C003789,60,8,11182.09,3,3,2,332,8,Potential Loyalists,1
C003790,6,11,26779.66,5,5,5,555,15,Champions,0
C003791,160,8,14082.84,1,3,3,133,7,Potential Loyalists,1
C003792,90,7,23094.99,2,2,4,224,8,Potential Loyalists,1
C003793,301,6,17266.22,1,1,3,113,5,At Risk,1
C003794,248,6,6289.15,1,1,1,111,3,Lost Customers,2
C003795,38,12,31251.99,4,5,5,455,14,Champions,3
C003796,50,9,18923.54,3,3,4,334,10,Loyal Customers,3
C003797,3,7,25640.37,5,2,5,525,12,Loyal Customers,0
C003798,112,10,20425.92,2,4,4,244,10,Loyal Customers,3
C003799,44,7,8901.15,4,2,2,422,8,Potential Loyalists,4
C003800,167,12,64520.61,1,5,5,155,11,Loyal Customers,3
C003801,46,11,27204.28,3,5,5,355,13,Champions,3
C003802,45,6,6035.66,4,1,1,411,6,Recent Customers,4
C003803,107,9,17624.73,2,3,4,234,9,Potential Loyalists,1
C003804,76,10,9622.08,3,4,2,342,9,Potential Loyalists,1
C003805,206,7,16802.14,1,2,3,123,6,At Risk,1
C003806,72,7,22317.64,3,2,4,324,9,Potential Loyalists,1
C003807,38,9,18379.93,4,3,4,434,11,Loyal Customers,3
C003808,46,10,22710.51,3,4,4,344,11,Loyal Customers,3
C003809,45,7,10709.32,4,2,2,422,8,Potential Loyalists,4
C003810,7,8,7364.26,5,3,1,531,9,Potential Loyalists,4
C003811,42,6,13225.57,4,1,3,413,8,Potential Loyalists,4
C003812,22,10,20365.58,4,4,4,444,12,Loyal Customers,0
C003813,112,6,10947.96,2,1,2,212,5,At Risk,1
C003814,152,7,18337.09,1,2,4,124,7,Potential Loyalists,1
C003815,10,6,9470.26,5,1,2,512,8,Potential Loyalists,4
C003816,5,10,7190.12,5,4,1,541,10,Loyal Customers,4
C003817,3,8,9195.95,5,3,2,532,10,Loyal Customers,0
C003818,121,10,34765.05,2,4,5,245,11,Loyal Customers,3
C003819,38,4,13020.06,4,1,3,413,8,Potential Loyalists,4
C003820,173,7,6917.72,1,2,1,121,4,Lost Customers,1
C003821,17,9,19388.56,5,3,4,534,12,Loyal Customers,0
C003822,179,8,26270.95,1,3,5,135,9,Potential Loyalists,1
C003823,86,9,11149.13,2,3,2,232,7,Potential Loyalists,1
C003824,30,10,23145.25,4,4,4,444,12,Loyal Customers,3
C003825,158,5,6204.16,1,1,1,111,3,Lost Customers,2
C003826,104,10,15909.63,2,4,3,243,9,Potential Loyalists,3
C003827,20,8,11064.0,5,3,2,532,10,Loyal Customers,4
C003828,117,9,8517.81,2,3,1,231,6,At Risk,1
C003829,53,10,12617.32,3,4,2,342,9,Potential Loyalists,3
C003830,19,8,13160.11,5,3,3,533,11,Loyal Customers,4
C003831,37,6,14082.18,4,1,3,413,8,Potential Loyalists,4
C003832,108,5,10561.42,2,1,2,212,5,At Risk,1
C003833,49,8,12042.09,3,3,2,332,8,Potential Loyalists,4
C003834,68,7,25876.15,3,2,5,325,10,Loyal Customers,3
C003835,83,11,13841.43,2,5,3,253,10,Loyal Customers,3
C003836,78,11,24152.9,3,5,4,354,12,Loyal Customers,3
C003837,47,6,10127.47,3,1,2,312,6,Recent Customers,4
C003838,25,7,5590.06,4,2,1,421,7,Potential Loyalists,4
C003839,44,6,6624.67,4,1,1,411,6,Recent Customers,4
C003840,52,13,39771.63,3,5,5,355,13,Champions,3
C003841,44,6,6922.39,4,1,1,411,6,Recent Customers,4
C003842,50,13,45808.14,3,5,5,355,13,Champions,3
C003843,34,10,10246.78,4,4,2,442,10,Loyal Customers,4
C003844,30,13,26626.28,4,5,5,455,14,Champions,3
C003845,54,9,8987.07,3,3,2,332,8,Potential Loyalists,4
C003846,69,11,24958.85,3,5,5,355,13,Champions,3
C003847,1,10,21616.09,5,4,4,544,13,Champions,0
C003848,8,5,11917.69,5,1,2,512,8,Potential Loyalists,4
C003849,30,13,15231.27,4,5,3,453,12,Loyal Customers,3
C003850,163,5,10168.13,1,1,2,112,4,Lost Customers,2
C003851,70,8,15713.12,3,3,3,333,9,Potential Loyalists,1
C003852,43,6,5110.31,4,1,1,411,6,Recent Customers,4
C003853,88,12,24448.11,2,5,5,255,12,Loyal Customers,3
C003854,24,8,8491.64,4,3,1,431,8,Potential Loyalists,4
C003855,152,6,25298.76,1,1,5,115,7,Potential Loyalists,1
C003856,50,11,17450.17,3,5,4,354,12,Loyal Customers,3
C003857,9,12,9192.77,5,5,2,552,12,Loyal Customers,0
C003858,23,11,12568.28,4,5,2,452,11,Loyal Customers,0
C003859,34,10,20504.39,4,4,4,444,12,Loyal Customers,3
C003860,253,3,2831.6,1,1,1,111,3,Lost Customers,2
C003861,30,9,9628.29,4,3,2,432,9,Potential Loyalists,4
C003862,153,8,15195.81,1,3,3,133,7,Potential Loyalists,1
C003863,154,12,32289.13,1,5,5,155,11,Loyal Customers,3
C003864,95,8,11888.95,2,3,2,232,7,Potential Loyalists,1
C003865,12,10,22632.67,5,4,4,544,13,Champions,0
C003866,101,7,26331.62,2,2,5,225,9,Potential Loyalists,1
C003867,223,8,30850.07,1,3,5,135,9,Potential Loyalists,3
C003868,28,4,6705.84,4,1,1,411,6,Recent Customers,2
C003869,56,5,10014.19,3,1,2,312,6,Recent Customers,4
C003870,52,7,20774.01,3,2,4,324,9,Potential Loyalists,1
C003871,53,4,5108.4,3,1,1,311,5,Recent Customers,2
C003872,217,4,7098.59,1,1,1,111,3,Lost Customers,2
C003873,61,11,28083.72,3,5,5,355,13,Champions,3
C003874,60,4,15733.16,3,1,3,313,7,Potential Loyalists,1
C003875,335,12,25529.69,1,5,5,155,11,Loyal Customers,3
C003876,43,9,11911.17,4,3,2,432,9,Potential Loyalists,4
C003877,182,7,7425.45,1,2,1,121,4,Lost Customers,1
C003878,81,10,36697.85,2,4,5,245,11,Loyal Customers,3
C003879,172,5,6086.87,1,1,1,111,3,Lost Customers,2
C003880,26,7,19237.12,4,2,4,424,10,Loyal Customers,4
C003881,69,9,14481.69,3,3,3,333,9,Potential Loyalists,1
C003882,86,10,10964.82,2,4,2,242,8,Potential Loyalists,1
C003883,121,8,9766.89,2,3,2,232,7,Potential Loyalists,1
C003884,27,8,16108.46,4,3,3,433,10,Loyal Customers,4
C003885,76,9,23512.2,3,3,4,334,10,Loyal Customers,3
C003886,115,10,10107.6,2,4,2,242,8,Potential Loyalists,1
C003887,37,10,19926.67,4,4,4,444,12,Loyal Customers,3
C003888,166,4,8604.68,1,1,1,111,3,Lost Customers,2
C003889,74,10,41313.81,3,4,5,345,12,Loyal Customers,3
C003890,42,10,35575.83,4,4,5,445,13,Champions,3
C003891,339,4,3883.55,1,1,1,111,3,Lost Customers,2
C003892,14,12,12557.76,5,5,2,552,12,Loyal Customers,0
C003893,112,6,7136.21,2,1,1,211,4,Lost Customers,2
C003894,106,12,23003.72,2,5,4,254,11,Loyal Customers,3
C003895,32,10,19077.6,4,4,4,444,12,Loyal Customers,3
C003896,360,5,6774.38,1,1,1,111,3,Lost Customers,2
C003897,116,7,11420.26,2,2,2,222,6,At Risk,1
C003898,35,13,27857.15,4,5,5,455,14,Champions,3
C003899,25,9,13976.19,4,3,3,433,10,Loyal Customers,4
C003900,74,9,14486.87,3,3,3,333,9,Potential Loyalists,1
C003901,14,8,10986.12,5,3,2,532,10,Loyal Customers,4
C003902,60,8,9932.76,3,3,2,332,8,Potential Loyalists,1
C003903,209,8,7768.910000000001,1,3,1,131,5,At Risk,1
C003904,7,11,40320.12,5,5,5,555,15,Champions,0
C003905,91,7,11633.05,2,2,2,222,6,At Risk,1
C003906,84,11,29686.82,2,5,5,255,12,Loyal Customers,3
C003907,146,10,18805.47,1,4,4,144,9,Potential Loyalists,3
C003908,94,10,35341.54,2,4,5,245,11,Loyal Customers,3
C003909,35,12,14624.42,4,5,3,453,12,Loyal Customers,3
C003910,98,15,29605.7,2,5,5,255,12,Loyal Customers,3
C003911,99,6,22861.38,2,1,4,214,7,Potential Loyalists,1
C003912,53,8,12315.0,3,3,2,332,8,Potential Loyalists,1
C003913,14,6,17115.199999999997,5,1,3,513,9,Potential Loyalists,4
C003914,72,8,12782.9,3,3,3,333,9,Potential Loyalists,1
C003915,26,6,14654.55,4,1,3,413,8,Potential Loyalists,4
C003916,44,8,11527.21,4,3,2,432,9,Potential Loyalists,4
C003917,163,6,20834.07,1,1,4,114,6,At Risk,1
C003918,80,8,8864.24,3,3,2,332,8,Potential Loyalists,1
C003919,158,17,28764.47,1,5,5,155,11,Loyal Customers,3
C003920,163,9,11443.23,1,3,2,132,6,At Risk,1
C003921,144,13,21904.39,1,5,4,154,10,Loyal Customers,3
C003922,42,8,19227.86,4,3,4,434,11,Loyal Customers,3
C003923,93,6,6638.27,2,1,1,211,4,Lost Customers,2
C003924,177,8,35571.85,1,3,5,135,9,Potential Loyalists,3
C003925,22,15,53291.07,4,5,5,455,14,Champions,3
C003926,8,5,11610.81,5,1,2,512,8,Potential Loyalists,4
C003927,80,10,19450.51,3,4,4,344,11,Loyal Customers,3
C003928,124,6,12179.8,2,1,2,212,5,At Risk,1
C003929,49,7,23316.43,3,2,4,324,9,Potential Loyalists,3
C003930,69,9,13401.23,3,3,3,333,9,Potential Loyalists,1
C003931,437,2,1985.6,1,1,1,111,3,Lost Customers,2
C003932,220,10,46630.08,1,4,5,145,10,Loyal Customers,3
C003933,65,12,28994.11,3,5,5,355,13,Champions,3
C003934,98,7,23732.86,2,2,4,224,8,Potential Loyalists,1
C003935,392,5,7456.1,1,1,1,111,3,Lost Customers,2
C003936,34,9,37355.5,4,3,5,435,12,Loyal Customers,3
C003937,7,8,20483.81,5,3,4,534,12,Loyal Customers,0
C003938,281,5,9575.44,1,1,2,112,4,Lost Customers,2
C003939,136,6,12344.34,2,1,2,212,5,At Risk,1
C003940,86,9,27699.89,2,3,5,235,10,Loyal Customers,3
C003941,40,9,6843.71,4,3,1,431,8,Potential Loyalists,4
C003942,104,7,16360.49,2,2,3,223,7,Potential Loyalists,1
C003943,719,2,8267.42,1,1,1,111,3,Lost Customers,2
C003944,33,8,16197.69,4,3,3,433,10,Loyal Customers,4
C003945,57,10,18926.32,3,4,4,344,11,Loyal Customers,3
C003946,152,7,31288.66,1,2,5,125,8,Potential Loyalists,1
C003947,142,6,8534.42,1,1,1,111,3,Lost Customers,1
C003948,37,9,36192.63,4,3,5,435,12,Loyal Customers,3
C003949,33,11,7432.059999999999,4,5,1,451,10,Loyal Customers,4
C003950,67,13,24589.97,3,5,5,355,13,Champions,3
C003951,9,9,17628.34,5,3,4,534,12,Loyal Customers,0
C003952,221,4,2952.77,1,1,1,111,3,Lost Customers,2
C003953,17,7,9648.87,5,2,2,522,9,Potential Loyalists,4
C003954,3,8,12479.64,5,3,2,532,10,Loyal Customers,0
C003955,183,8,7698.08,1,3,1,131,5,At Risk,1
C003956,27,7,6232.469999999999,4,2,1,421,7,Potential Loyalists,4
C003957,40,7,8521.53,4,2,1,421,7,Potential Loyalists,4
C003958,84,10,20144.32,2,4,4,244,10,Loyal Customers,3
C003959,8,10,19743.77,5,4,4,544,13,Champions,0
C003960,52,7,14393.95,3,2,3,323,8,Potential Loyalists,1
C003961,29,11,16198.19,4,5,3,453,12,Loyal Customers,3
C003962,58,7,10794.74,3,2,2,322,7,Potential Loyalists,1
C003963,44,8,26964.870000000003,4,3,5,435,12,Loyal Customers,3
C003964,221,8,31180.78,1,3,5,135,9,Potential Loyalists,3
C003965,29,5,16074.09,4,1,3,413,8,Potential Loyalists,4
C003966,110,10,12040.73,2,4,2,242,8,Potential Loyalists,1
C003967,32,5,6944.23,4,1,1,411,6,Recent Customers,4
C003968,311,7,15066.44,1,2,3,123,6,At Risk,1
C003969,123,9,8789.01,2,3,1,231,6,At Risk,1
C003970,22,8,10610.47,4,3,2,432,9,Potential Loyalists,4
C003971,129,8,33522.83,2,3,5,235,10,Loyal Customers,3
C003972,60,14,14100.17,3,5,3,353,11,Loyal Customers,3
C003973,22,5,7637.64,4,1,1,411,6,Recent Customers,4
C003974,92,6,10242.41,2,1,2,212,5,At Risk,1
C003975,72,6,16057.43,3,1,3,313,7,Potential Loyalists,1
C003976,158,5,9116.32,1,1,2,112,4,Lost Customers,2
C003977,3,10,11399.69,5,4,2,542,11,Loyal Customers,0
C003978,52,10,27802.31,3,4,5,345,12,Loyal Customers,3
C003979,216,4,3267.96,1,1,1,111,3,Lost Customers,2
C003980,77,12,30689.98,3,5,5,355,13,Champions,3
C003981,46,6,11080.36,3,1,2,312,6,Recent Customers,4
C003982,58,10,11389.45,3,4,2,342,9,Potential Loyalists,1
C003983,24,7,16369.72,4,2,3,423,9,Potential Loyalists,4
C003984,76,9,9012.82,3,3,2,332,8,Potential Loyalists,1
C003985,151,12,13900.95,1,5,3,153,9,Potential Loyalists,3
C003986,32,9,21029.64,4,3,4,434,11,Loyal Customers,3
C003987,135,13,35535.35,2,5,5,255,12,Loyal Customers,3
C003988,42,6,9588.97,4,1,2,412,7,Potential Loyalists,4
C003989,184,6,12417.37,1,1,2,112,4,Lost Customers,1
C003990,54,11,40126.79,3,5,5,355,13,Champions,3
C003991,159,7,12318.1,1,2,2,122,5,At Risk,1
C003992,66,12,21548.27,3,5,4,354,12,Loyal Customers,3
C003993,98,6,10531.39,2,1,2,212,5,At Risk,1
C003994,108,10,33870.92,2,4,5,245,11,Loyal Customers,3
C003995,41,8,13692.77,4,3,3,433,10,Loyal Customers,4
C003996,37,9,14098.03,4,3,3,433,10,Loyal Customers,4
C003997,212,10,17765.74,1,4,4,144,9,Potential Loyalists,1
C003998,73,8,16280.99,3,3,3,333,9,Potential Loyalists,1
C003999,67,3,7097.34,3,1,1,311,5,Recent Customers,2
C004000,66,5,19750.53,3,1,4,314,8,Potential Loyalists,1
C004001,39,13,17663.16,4,5,4,454,13,Champions,3
C004002,59,10,24875.68,3,4,5,345,12,Loyal Customers,3
C004003,25,8,22313.28,4,3,4,434,11,Loyal Customers,3
C004004,69,9,10770.75,3,3,2,332,8,Potential Loyalists,1
C004005,27,9,18168.81,4,3,4,434,11,Loyal Customers,3
C004006,74,10,6887.58,3,4,1,341,8,Potential Loyalists,1
C004007,53,9,14621.4,3,3,3,333,9,Potential Loyalists,1
C004008,293,7,7405.08,1,2,1,121,4,Lost Customers,1
C004009,77,7,27976.21,3,2,5,325,10,Loyal Customers,3
C004010,68,12,18078.84,3,5,4,354,12,Loyal Customers,3
C004011,15,6,10985.82,5,1,2,512,8,Potential Loyalists,4
C004012,15,9,16037.22,5,3,3,533,11,Loyal Customers,0
C004013,342,6,18634.84,1,1,4,114,6,At Risk,1
C004014,29,14,13861.2,4,5,3,453,12,Loyal Customers,3
C004015,76,6,7968.77,3,1,1,311,5,Recent Customers,1
C004016,156,8,16987.88,1,3,3,133,7,Potential Loyalists,1
C004017,69,7,7477.62,3,2,1,321,6,Recent Customers,4
C004018,263,5,10467.509999999998,1,1,2,112,4,Lost Customers,1
C004019,247,2,1569.13,1,1,1,111,3,Lost Customers,2
C004020,68,6,10299.57,3,1,2,312,6,Recent Customers,1
C004021,35,9,20532.92,4,3,4,434,11,Loyal Customers,3
C004022,18,12,16865.510000000002,5,5,3,553,13,Champions,0
C004023,116,6,5486.35,2,1,1,211,4,Lost Customers,2
C004024,53,8,20079.77,3,3,4,334,10,Loyal Customers,3
C004025,8,9,25344.79,5,3,5,535,13,Champions,0
C004026,90,9,6628.03,2,3,1,231,6,At Risk,1
C004027,49,10,42080.29,3,4,5,345,12,Loyal Customers,3
C004028,7,9,26342.06,5,3,5,535,13,Champions,0
C004029,16,12,51154.04,5,5,5,555,15,Champions,3
C004030,160,11,14067.82,1,5,3,153,9,Potential Loyalists,1
C004031,110,9,46241.02,2,3,5,235,10,Loyal Customers,3
C004032,80,11,31541.45,3,5,5,355,13,Champions,3
C004033,76,10,21628.68,3,4,4,344,11,Loyal Customers,3
C004034,45,10,13838.29,4,4,3,443,11,Loyal Customers,3
C004035,71,8,36627.98,3,3,5,335,11,Loyal Customers,3
C004036,202,7,14153.39,1,2,3,123,6,At Risk,1
C004037,179,4,10076.86,1,1,2,112,4,Lost Customers,2
C004038,123,4,3479.83,2,1,1,211,4,Lost Customers,2
C004039,26,12,23173.3,4,5,4,454,13,Champions,3
C004040,111,7,10056.64,2,2,2,222,6,At Risk,1
C004041,53,12,18781.24,3,5,4,354,12,Loyal Customers,3
C004042,5,15,17635.75,5,5,4,554,14,Champions,0
C004043,102,7,4389.52,2,2,1,221,5,At Risk,2
C004044,104,12,13006.48,2,5,3,253,10,Loyal Customers,3
C004045,63,9,22259.1,3,3,4,334,10,Loyal Customers,3
C004046,18,17,32981.19,5,5,5,555,15,Champions,3
C004047,345,9,17602.489999999998,1,3,4,134,8,Potential Loyalists,1
C004048,80,8,26017.67,3,3,5,335,11,Loyal Customers,3
C004049,137,9,21894.54,2,3,4,234,9,Potential Loyalists,3
C004050,134,6,10676.21,2,1,2,212,5,At Risk,1
C004051,10,5,8879.16,5,1,2,512,8,Potential Loyalists,4
C004052,65,7,9227.04,3,2,2,322,7,Potential Loyalists,1
C004053,117,10,7718.75,2,4,1,241,7,Potential Loyalists,1
C004054,88,12,34396.72,2,5,5,255,12,Loyal Customers,3
C004055,16,9,18266.52,5,3,4,534,12,Loyal Customers,0
C004056,97,8,7329.29,2,3,1,231,6,At Risk,1
C004057,106,7,18270.68,2,2,4,224,8,Potential Loyalists,1
C004058,6,9,16414.38,5,3,3,533,11,Loyal Customers,0
C004059,18,9,11054.11,5,3,2,532,10,Loyal Customers,4
C004060,341,8,10930.78,1,3,2,132,6,At Risk,1
C004061,465,6,31411.73,1,1,5,115,7,Potential Loyalists,1
C004062,219,5,13864.92,1,1,3,113,5,At Risk,1
C004063,12,9,15762.56,5,3,3,533,11,Loyal Customers,0
C004064,39,7,4556.23,4,2,1,421,7,Potential Loyalists,4
C004065,36,6,4977.18,4,1,1,411,6,Recent Customers,4
C004066,13,17,15570.45,5,5,3,553,13,Champions,0
C004067,19,7,5298.63,5,2,1,521,8,Potential Loyalists,4
C004068,11,5,4826.62,5,1,1,511,7,Potential Loyalists,4
C004069,55,5,14250.28,3,1,3,313,7,Potential Loyalists,1
C004070,37,11,13676.52,4,5,3,453,12,Loyal Customers,3
C004071,176,4,13381.79,1,1,3,113,5,At Risk,2
C004072,26,4,11502.52,4,1,2,412,7,Potential Loyalists,4
C004073,62,14,38670.97,3,5,5,355,13,Champions,3
C004074,49,9,39019.7,3,3,5,335,11,Loyal Customers,3
C004075,25,9,16880.52,4,3,3,433,10,Loyal Customers,4
C004076,80,7,8981.75,3,2,2,322,7,Potential Loyalists,1
C004077,116,5,5137.950000000001,2,1,1,211,4,Lost Customers,2
C004078,97,14,14147.77,2,5,3,253,10,Loyal Customers,3
C004079,56,8,17776.26,3,3,4,334,10,Loyal Customers,1
C004080,49,9,10397.83,3,3,2,332,8,Potential Loyalists,4
C004081,236,10,14966.92,1,4,3,143,8,Potential Loyalists,1
C004082,37,9,11951.69,4,3,2,432,9,Potential Loyalists,4
C004083,38,8,9272.99,4,3,2,432,9,Potential Loyalists,4
C004084,6,7,10383.94,5,2,2,522,9,Potential Loyalists,4
C004085,88,11,11478.53,2,5,2,252,9,Potential Loyalists,1
C004086,37,6,25003.8,4,1,5,415,10,Loyal Customers,1
C004087,212,6,12090.64,1,1,2,112,4,Lost Customers,1
C004088,247,7,24777.79,1,2,5,125,8,Potential Loyalists,1
C004089,77,5,5172.37,3,1,1,311,5,Recent Customers,2
C004090,33,16,29507.29,4,5,5,455,14,Champions,3
C004091,107,11,14317.83,2,5,3,253,10,Loyal Customers,3
C004092,179,11,9938.38,1,5,2,152,8,Potential Loyalists,1
C004093,5,8,8651.14,5,3,1,531,9,Potential Loyalists,4
C004094,168,8,9807.22,1,3,2,132,6,At Risk,1
C004095,116,9,20941.22,2,3,4,234,9,Potential Loyalists,3
C004096,1,8,13327.28,5,3,3,533,11,Loyal Customers,0
