CustomerID,Segment,Age,IncomeLevel,JoinDate
C003797,Premium,28,High,2023-08-11
C003798,Trendy,40,Medium-High,2023-11-28
C003799,Value-Conscious,35,Medium,2023-02-06
C003800,Premium,52,High,2023-12-18
C003801,Casual Shopper,18,Medium-Low,2023-03-20
C003802,Value-Conscious,27,Medium,2023-01-13
C003803,Trendy,20,Medium-High,2023-08-24
C003804,Value-Conscious,26,Medium,2023-06-19
C003805,Premium,27,High,2023-01-20
C003806,Premium,41,High,2023-02-14
C003807,Casual Shopper,42,Medium-Low,2023-02-07
C003808,Trendy,41,Medium-High,2023-01-28
C003809,Value-Conscious,45,Medium,2023-04-02
C003810,Value-Conscious,47,Medium,2023-05-09
C003811,Fitness Enthusiast,40,Medium-High,2023-10-13
C003812,Fitness Enthusiast,44,Medium-High,2023-02-06
C003813,Casual Shopper,32,Medium-Low,2023-10-22
C003814,Premium,18,High,2023-04-27
C003815,Value-Conscious,26,Medium,2023-05-13
C003816,Value-Conscious,52,Medium,2023-07-28
C003817,Trendy,21,Medium-High,2023-07-18
C003818,Casual Shopper,30,Medium-Low,2023-08-19
C003819,Premium,20,High,2023-11-19
C003820,Value-Conscious,46,Medium,2023-07-27
C003821,Fitness Enthusiast,34,Medium-High,2023-08-10
C003822,Premium,30,High,2023-06-11
C003823,Trendy,18,Medium-High,2023-01-09
C003824,Premium,35,High,2023-07-19
C003825,Value-Conscious,48,Medium,2023-12-11
C003826,Trendy,43,Medium-High,2023-03-02
C003827,Trendy,27,Medium-High,2023-10-01
C003828,Value-Conscious,24,Medium,2023-01-04
C003829,Value-Conscious,36,Medium,2023-11-25
C003830,Trendy,18,Medium-High,2023-11-13
C003831,Fitness Enthusiast,41,Medium-High,2023-02-02
C003832,Casual Shopper,21,Medium-Low,2023-10-27
C003833,Trendy,24,Medium-High,2023-01-24
C003834,Premium,24,High,2023-12-25
C003835,Value-Conscious,43,Medium,2023-02-07
C003836,Casual Shopper,23,Medium-Low,2023-07-03
C003837,Trendy,24,Medium-High,2023-09-15
C003838,Value-Conscious,53,Medium,2023-02-24
C003839,Value-Conscious,42,Medium,2023-05-29
C003840,Premium,36,High,2023-12-18
C003841,Trendy,36,Medium-High,2023-06-04
C003842,Premium,18,High,2023-11-07
C003843,Value-Conscious,37,Medium,2023-02-14
C003844,Trendy,50,Medium-High,2023-05-25
C003845,Value-Conscious,24,Medium,2023-08-13
C003846,Casual Shopper,18,Medium-Low,2023-07-15
C003847,Fitness Enthusiast,18,Medium-High,2023-07-22
C003848,Casual Shopper,20,Medium-Low,2023-12-05
C003849,Trendy,18,Medium-High,2023-01-16
C003850,Casual Shopper,38,Medium-Low,2023-08-31
C003851,Trendy,41,Medium-High,2023-03-22
C003852,Value-Conscious,42,Medium,2023-10-01
C003853,Casual Shopper,28,Medium-Low,2023-04-23
C003854,Value-Conscious,48,Medium,2023-03-11
C003855,Premium,18,High,2023-07-20
C003856,Trendy,26,Medium-High,2023-10-07
C003857,Value-Conscious,29,Medium,2023-06-01
C003858,Value-Conscious,42,Medium,2023-11-21
C003859,Trendy,18,Medium-High,2023-03-15
C003860,Value-Conscious,34,Medium,2023-06-02
C003861,Value-Conscious,46,Medium,2023-12-13
C003862,Trendy,44,Medium-High,2023-11-28
C003863,Casual Shopper,27,Medium-Low,2023-07-11
C003864,Fitness Enthusiast,40,Medium-High,2023-01-06
C003865,Casual Shopper,28,Medium-Low,2023-10-11
C003866,Premium,28,High,2023-10-12
C003867,Premium,32,High,2023-03-14
C003868,Casual Shopper,54,Medium-Low,2023-03-05
C003869,Casual Shopper,54,Medium-Low,2023-01-22
C003870,Premium,45,High,2023-01-03
C003871,Value-Conscious,21,Medium,2023-10-21
C003872,Casual Shopper,45,Medium-Low,2023-11-02
C003873,Casual Shopper,32,Medium-Low,2023-07-21
C003874,Premium,41,High,2023-10-03
C003875,Trendy,26,Medium-High,2023-10-08
C003876,Value-Conscious,43,Medium,2023-02-13
C003877,Value-Conscious,44,Medium,2023-06-06
C003878,Premium,36,High,2023-04-18
C003879,Fitness Enthusiast,41,Medium-High,2023-06-26
C003880,Casual Shopper,20,Medium-Low,2023-04-19
C003881,Fitness Enthusiast,41,Medium-High,2023-07-31
C003882,Value-Conscious,27,Medium,2023-11-27
C003883,Value-Conscious,51,Medium,2023-09-20
C003884,Trendy,30,Medium-High,2023-03-14
C003885,Trendy,18,Medium-High,2023-03-24
C003886,Value-Conscious,50,Medium,2023-04-05
C003887,Casual Shopper,35,Medium-Low,2023-04-24
C003888,Casual Shopper,43,Medium-Low,2023-11-12
C003889,Premium,35,High,2023-05-10
C003890,Premium,18,High,2023-04-10
C003891,Value-Conscious,30,Medium,2023-02-28
C003892,Value-Conscious,35,Medium,2023-04-03
C003893,Trendy,44,Medium-High,2023-12-10
C003894,Casual Shopper,36,Medium-Low,2023-10-18
C003895,Trendy,30,Medium-High,2023-01-28
C003896,Casual Shopper,31,Medium-Low,2023-10-09
C003897,Trendy,43,Medium-High,2023-08-25
C003898,Casual Shopper,44,Medium-Low,2023-11-27
C003899,Fitness Enthusiast,22,Medium-High,2023-10-09
C003900,Casual Shopper,36,Medium-Low,2023-02-07
C003901,Value-Conscious,44,Medium,2023-05-29
C003902,Trendy,54,Medium-High,2023-12-10
C003903,Value-Conscious,50,Medium,2023-02-04
C003904,Casual Shopper,18,Medium-Low,2023-05-09
C003905,Casual Shopper,34,Medium-Low,2023-02-20
C003906,Casual Shopper,18,Medium-Low,2023-04-12
C003907,Trendy,53,Medium-High,2023-10-25
C003908,Casual Shopper,37,Medium-Low,2023-09-07
C003909,Trendy,44,Medium-High,2023-06-19
C003910,Casual Shopper,24,Medium-Low,2023-07-02
C003911,Fitness Enthusiast,27,Medium-High,2023-03-07
C003912,Trendy,39,Medium-High,2023-12-10
C003913,Casual Shopper,49,Medium-Low,2023-12-02
C003914,Trendy,18,Medium-High,2023-05-01
C003915,Casual Shopper,47,Medium-Low,2023-02-21
C003916,Trendy,37,Medium-High,2023-05-26
C003917,Premium,18,High,2023-11-14
C003918,Value-Conscious,43,Medium,2023-02-05
C003919,Casual Shopper,44,Medium-Low,2023-04-10
C003920,Casual Shopper,35,Medium-Low,2023-06-12
C003921,Casual Shopper,28,Medium-Low,2023-09-06
C003922,Trendy,24,Medium-High,2023-08-19
C003923,Value-Conscious,40,Medium,2023-06-18
C003924,Premium,19,High,2023-11-12
C003925,Premium,52,High,2023-12-04
C003926,Trendy,25,Medium-High,2023-06-06
C003927,Trendy,18,Medium-High,2023-12-22
C003928,Fitness Enthusiast,46,Medium-High,2023-10-27
C003929,Premium,43,High,2023-03-20
C003930,Casual Shopper,38,Medium-Low,2023-10-17
C003931,Value-Conscious,47,Medium,2023-10-18
C003932,Premium,23,High,2023-07-06
C003933,Casual Shopper,46,Medium-Low,2023-06-11
C003934,Premium,46,High,2023-08-08
C003935,Casual Shopper,46,Medium-Low,2023-03-28
C003936,Premium,41,High,2023-01-03
C003937,Premium,22,High,2023-06-10
C003938,Trendy,30,Medium-High,2023-05-07
C003939,Fitness Enthusiast,48,Medium-High,2023-04-24
C003940,Premium,30,High,2023-12-31
C003941,Value-Conscious,23,Medium,2023-11-25
C003942,Fitness Enthusiast,61,Medium-High,2023-08-12
C003943,Premium,18,High,2023-05-22
C003944,Fitness Enthusiast,29,Medium-High,2023-07-04
C003945,Casual Shopper,42,Medium-Low,2023-03-10
C003946,Premium,62,High,2023-12-14
C003947,Trendy,32,Medium-High,2023-06-19
C003948,Premium,31,High,2023-09-03
C003949,Value-Conscious,34,Medium,2023-08-25
C003950,Casual Shopper,23,Medium-Low,2023-08-17
C003951,Fitness Enthusiast,19,Medium-High,2023-07-03
C003952,Value-Conscious,46,Medium,2023-06-06
C003953,Value-Conscious,36,Medium,2023-09-07
C003954,Trendy,18,Medium-High,2023-10-10
C003955,Trendy,22,Medium-High,2023-02-25
C003956,Value-Conscious,53,Medium,2023-03-31
C003957,Value-Conscious,50,Medium,2023-11-27
C003958,Casual Shopper,25,Medium-Low,2023-11-07
C003959,Casual Shopper,40,Medium-Low,2023-02-11
C003960,Trendy,18,Medium-High,2023-05-24
C003961,Trendy,29,Medium-High,2023-03-13
C003962,Trendy,65,Medium-High,2023-10-03
C003963,Casual Shopper,38,Medium-Low,2023-04-11
C003964,Premium,29,High,2023-05-15
C003965,Premium,33,High,2023-11-17
C003966,Value-Conscious,26,Medium,2023-02-09
C003967,Trendy,18,Medium-High,2023-02-08
C003968,Casual Shopper,50,Medium-Low,2023-01-10
C003969,Value-Conscious,18,Medium,2023-09-17
C003970,Value-Conscious,42,Medium,2023-11-20
C003971,Premium,32,High,2023-01-16
C003972,Value-Conscious,50,Medium,2023-10-25
C003973,Trendy,32,Medium-High,2023-10-24
C003974,Fitness Enthusiast,36,Medium-High,2023-07-27
C003975,Fitness Enthusiast,33,Medium-High,2023-10-30
C003976,Value-Conscious,41,Medium,2023-04-19
C003977,Value-Conscious,23,Medium,2023-01-19
C003978,Casual Shopper,28,Medium-Low,2023-10-10
C003979,Trendy,50,Medium-High,2023-05-14
C003980,Casual Shopper,43,Medium-Low,2023-10-06
C003981,Fitness Enthusiast,38,Medium-High,2023-10-04
C003982,Value-Conscious,36,Medium,2023-08-30
C003983,Trendy,30,Medium-High,2023-12-01
C003984,Value-Conscious,32,Medium,2023-03-18
C003985,Value-Conscious,38,Medium,2023-07-07
C003986,Casual Shopper,44,Medium-Low,2023-07-20
C003987,Premium,38,High,2023-04-25
C003988,Value-Conscious,43,Medium,2023-10-29
C003989,Fitness Enthusiast,41,Medium-High,2023-05-29
C003990,Premium,18,High,2023-03-10
C003991,Fitness Enthusiast,30,Medium-High,2023-08-26
C003992,Trendy,28,Medium-High,2023-09-14
C003993,Casual Shopper,18,Medium-Low,2023-09-19
C003994,Premium,42,High,2023-02-16
C003995,Casual Shopper,45,Medium-Low,2023-07-23
C003996,Trendy,33,Medium-High,2023-07-06
C003997,Trendy,18,Medium-High,2023-09-15
C003998,Casual Shopper,20,Medium-Low,2023-01-06
C003999,Trendy,21,Medium-High,2023-12-06
C004000,Premium,24,High,2023-05-03
C004001,Trendy,28,Medium-High,2023-11-11
C004002,Casual Shopper,29,Medium-Low,2023-12-17
C004003,Casual Shopper,35,Medium-Low,2023-03-26
C004004,Fitness Enthusiast,54,Medium-High,2023-09-21
C004005,Fitness Enthusiast,41,Medium-High,2023-03-13
C004006,Value-Conscious,48,Medium,2023-08-17
C004007,Fitness Enthusiast,24,Medium-High,2023-03-23
C004008,Trendy,27,Medium-High,2023-04-02
C004009,Premium,35,High,2023-10-17
C004010,Trendy,38,Medium-High,2023-10-17
C004011,Casual Shopper,28,Medium-Low,2023-12-04
C004012,Casual Shopper,34,Medium-Low,2023-03-16
C004013,Casual Shopper,52,Medium-Low,2023-09-05
C004014,Value-Conscious,29,Medium,2023-07-03
C004015,Value-Conscious,30,Medium,2023-01-21
C004016,Casual Shopper,22,Medium-Low,2023-04-23
C004017,Casual Shopper,51,Medium-Low,2023-09-07
C004018,Casual Shopper,18,Medium-Low,2023-04-29
C004019,Value-Conscious,37,Medium,2023-02-02
C004020,Value-Conscious,35,Medium,2023-05-16
C004021,Casual Shopper,26,Medium-Low,2023-07-09
C004022,Trendy,24,Medium-High,2023-04-30
C004023,Value-Conscious,28,Medium,2023-01-22
C004024,Premium,26,High,2023-12-09
C004025,Casual Shopper,24,Medium-Low,2023-04-16
C004026,Value-Conscious,34,Medium,2023-09-23
C004027,Premium,25,High,2023-07-04
C004028,Casual Shopper,37,Medium-Low,2023-07-18
C004029,Premium,40,High,2023-08-29
C004030,Casual Shopper,31,Medium-Low,2023-08-21
C004031,Premium,34,High,2023-01-24
C004032,Casual Shopper,50,Medium-Low,2023-01-21
C004033,Casual Shopper,42,Medium-Low,2023-11-29
C004034,Trendy,19,Medium-High,2023-06-15
C004035,Premium,45,High,2023-02-22
C004036,Trendy,58,Medium-High,2023-12-27
C004037,Premium,44,High,2023-09-24
C004038,Value-Conscious,34,Medium,2023-11-21
C004039,Casual Shopper,43,Medium-Low,2023-05-21
C004040,Trendy,43,Medium-High,2023-05-15
C004041,Fitness Enthusiast,45,Medium-High,2023-10-24
C004042,Value-Conscious,32,Medium,2023-10-06
C004043,Value-Conscious,18,Medium,2023-10-19
C004044,Value-Conscious,29,Medium,2023-03-31
C004045,Fitness Enthusiast,37,Medium-High,2023-07-12
C004046,Casual Shopper,49,Medium-Low,2023-12-01
C004047,Trendy,44,Medium-High,2023-07-13
C004048,Premium,32,High,2023-07-07
C004049,Trendy,34,Medium-High,2023-10-28
C004050,Trendy,18,Medium-High,2023-12-01
C004051,Trendy,35,Medium-High,2023-02-09
C004052,Value-Conscious,21,Medium,2023-09-22
C004053,Value-Conscious,58,Medium,2023-05-09
C004054,Casual Shopper,21,Medium-Low,2023-07-12
C004055,Casual Shopper,18,Medium-Low,2023-04-25
C004056,Value-Conscious,27,Medium,2023-09-22
C004057,Casual Shopper,49,Medium-Low,2023-07-27
C004058,Fitness Enthusiast,34,Medium-High,2023-06-30
C004059,Value-Conscious,39,Medium,2023-06-26
C004060,Value-Conscious,23,Medium,2023-09-07
C004061,Premium,31,High,2023-09-04
C004062,Fitness Enthusiast,39,Medium-High,2023-11-06
C004063,Casual Shopper,26,Medium-Low,2023-01-04
C004064,Value-Conscious,42,Medium,2023-09-14
C004065,Trendy,28,Medium-High,2023-03-13
C004066,Value-Conscious,24,Medium,2023-08-14
C004067,Value-Conscious,42,Medium,2023-03-26
C004068,Value-Conscious,27,Medium,2023-04-28
C004069,Premium,37,High,2023-02-09
C004070,Value-Conscious,35,Medium,2023-09-21
C004071,Premium,45,High,2023-11-26
C004072,Casual Shopper,36,Medium-Low,2023-05-24
C004073,Casual Shopper,40,Medium-Low,2023-04-19
C004074,Premium,18,High,2023-03-18
C004075,Casual Shopper,56,Medium-Low,2023-04-06
C004076,Casual Shopper,39,Medium-Low,2023-03-22
C004077,Value-Conscious,36,Medium,2023-07-05
C004078,Value-Conscious,18,Medium,2023-11-05
C004079,Fitness Enthusiast,52,Medium-High,2023-03-02
C004080,Trendy,33,Medium-High,2023-12-05
C004081,Casual Shopper,46,Medium-Low,2023-04-28
C004082,Value-Conscious,29,Medium,2023-08-01
C004083,Trendy,33,Medium-High,2023-06-19
C004084,Value-Conscious,18,Medium,2023-02-28
C004085,Value-Conscious,42,Medium,2023-09-04
C004086,Premium,33,High,2023-12-12
C004087,Trendy,47,Medium-High,2023-09-03
C004088,Premium,35,High,2023-09-03
C004089,Casual Shopper,48,Medium-Low,2023-04-18
C004090,Fitness Enthusiast,49,Medium-High,2023-10-30
C004091,Casual Shopper,34,Medium-Low,2023-03-24
C004092,Value-Conscious,27,Medium,2023-11-28
C004093,Value-Conscious,18,Medium,2023-07-30
C004094,Trendy,24,Medium-High,2023-01-12
C004095,Fitness Enthusiast,62,Medium-High,2023-05-05
C004096,Casual Shopper,30,Medium-Low,2023-01-23
C004097,Value-Conscious,18,Medium,2023-03-07
C004098,Value-Conscious,18,Medium,2023-10-21
C004099,Fitness Enthusiast,32,Medium-High,2023-10-31
C004100,Premium,23,High,2023-03-24
C004101,Casual Shopper,35,Medium-Low,2023-03-10
C004102,Premium,21,High,2023-11-19
C004103,Value-Conscious,32,Medium,2023-09-20
C004104,Fitness Enthusiast,59,Medium-High,2023-01-21
C004105,Fitness Enthusiast,29,Medium-High,2023-10-21
C004106,Casual Shopper,33,Medium-Low,2023-03-17
C004107,Fitness Enthusiast,32,Medium-High,2023-01-29
C004108,Fitness Enthusiast,37,Medium-High,2023-03-27
C004109,Value-Conscious,40,Medium,2023-05-13
C004110,Value-Conscious,38,Medium,2023-04-03
C004111,Fitness Enthusiast,36,Medium-High,2023-09-22
C004112,Trendy,32,Medium-High,2023-07-27
C004113,Trendy,43,Medium-High,2023-11-03
C004114,Value-Conscious,23,Medium,2023-10-16
C004115,Trendy,29,Medium-High,2023-11-23
C004116,Value-Conscious,18,Medium,2023-01-10
C004117,Trendy,39,Medium-High,2023-12-05
C004118,Trendy,43,Medium-High,2023-05-26
C004119,Premium,24,High,2023-02-13
C004120,Casual Shopper,41,Medium-Low,2023-04-21
C004121,Value-Conscious,18,Medium,2023-08-18
C004122,Fitness Enthusiast,22,Medium-High,2023-11-07
C004123,Premium,21,High,2023-08-30
C004124,Casual Shopper,37,Medium-Low,2023-09-04
C004125,Fitness Enthusiast,28,Medium-High,2023-03-29
C004126,Fitness Enthusiast,18,Medium-High,2023-04-23
C004127,Trendy,65,Medium-High,2023-07-30
C004128,Casual Shopper,29,Medium-Low,2023-11-04
C004129,Premium,31,High,2023-03-15
C004130,Premium,50,High,2023-10-26
C004131,Casual Shopper,25,Medium-Low,2023-04-04
C004132,Casual Shopper,32,Medium-Low,2023-11-16
C004133,Fitness Enthusiast,48,Medium-High,2023-12-04
C004134,Value-Conscious,29,Medium,2023-09-19
C004135,Casual Shopper,18,Medium-Low,2023-05-16
C004136,Fitness Enthusiast,50,Medium-High,2023-03-27
C004137,Trendy,36,Medium-High,2023-12-18
C004138,Trendy,34,Medium-High,2023-06-25
C004139,Value-Conscious,51,Medium,2023-08-21
C004140,Casual Shopper,35,Medium-Low,2023-11-02
C004141,Casual Shopper,22,Medium-Low,2023-10-30
C004142,Fitness Enthusiast,45,Medium-High,2023-02-05
C004143,Fitness Enthusiast,31,Medium-High,2023-04-28
C004144,Fitness Enthusiast,31,Medium-High,2023-07-13
C004145,Fitness Enthusiast,60,Medium-High,2023-07-17
C004146,Trendy,42,Medium-High,2023-03-09
C004147,Premium,35,High,2023-02-25
C004148,Casual Shopper,55,Medium-Low,2023-01-09
C004149,Trendy,19,Medium-High,2023-04-14
C004150,Value-Conscious,34,Medium,2023-09-25
C004151,Value-Conscious,29,Medium,2023-09-16
C004152,Trendy,26,Medium-High,2023-12-17
C004153,Casual Shopper,39,Medium-Low,2023-08-03
C004154,Casual Shopper,29,Medium-Low,2023-03-18
C004155,Value-Conscious,38,Medium,2023-11-07
C004156,Casual Shopper,33,Medium-Low,2023-02-19
C004157,Casual Shopper,33,Medium-Low,2023-04-01
C004158,Trendy,25,Medium-High,2023-09-01
C004159,Value-Conscious,61,Medium,2023-11-11
C004160,Value-Conscious,21,Medium,2023-11-04
C004161,Casual Shopper,29,Medium-Low,2023-01-20
C004162,Casual Shopper,45,Medium-Low,2023-09-30
C004163,Premium,31,High,2023-09-15
C004164,Premium,37,High,2023-03-02
C004165,Casual Shopper,45,Medium-Low,2023-02-17
C004166,Value-Conscious,34,Medium,2023-09-04
C004167,Value-Conscious,18,Medium,2023-12-04
C004168,Value-Conscious,35,Medium,2023-03-08
C004169,Casual Shopper,42,Medium-Low,2023-11-05
C004170,Fitness Enthusiast,40,Medium-High,2023-10-04
C004171,Value-Conscious,25,Medium,2023-01-01
C004172,Casual Shopper,53,Medium-Low,2023-12-14
C004173,Trendy,18,Medium-High,2023-11-29
C004174,Value-Conscious,31,Medium,2023-08-09
C004175,Premium,43,High,2023-09-25
C004176,Trendy,65,Medium-High,2023-08-04
C004177,Fitness Enthusiast,21,Medium-High,2023-07-09
C004178,Value-Conscious,18,Medium,2023-01-23
C004179,Casual Shopper,65,Medium-Low,2023-12-24
C004180,Fitness Enthusiast,45,Medium-High,2023-09-29
C004181,Casual Shopper,39,Medium-Low,2023-08-08
C004182,Trendy,26,Medium-High,2023-04-28
C004183,Value-Conscious,34,Medium,2023-09-04
C004184,Value-Conscious,27,Medium,2023-07-15
C004185,Value-Conscious,47,Medium,2023-06-29
C004186,Value-Conscious,43,Medium,2023-10-29
C004187,Premium,37,High,2023-12-23
C004188,Value-Conscious,42,Medium,2023-10-22
C004189,Value-Conscious,38,Medium,2023-02-20
C004190,Value-Conscious,22,Medium,2023-08-06
C004191,Trendy,18,Medium-High,2023-03-10
C004192,Premium,43,High,2023-05-11
C004193,Premium,47,High,2023-09-02
C004194,Trendy,27,Medium-High,2023-04-30
C004195,Trendy,57,Medium-High,2023-02-12
C004196,Value-Conscious,36,Medium,2023-05-26
C004197,Premium,18,High,2023-11-03
C004198,Trendy,42,Medium-High,2023-10-06
C004199,Casual Shopper,63,Medium-Low,2023-07-29
C004200,Trendy,33,Medium-High,2023-05-12
C004201,Casual Shopper,38,Medium-Low,2023-04-07
C004202,Casual Shopper,57,Medium-Low,2023-01-03
C004203,Fitness Enthusiast,18,Medium-High,2023-12-30
C004204,Casual Shopper,18,Medium-Low,2023-01-04
C004205,Trendy,36,Medium-High,2023-10-23
C004206,Trendy,27,Medium-High,2023-09-25
C004207,Value-Conscious,36,Medium,2023-03-02
C004208,Trendy,24,Medium-High,2023-09-24
C004209,Premium,52,High,2023-01-04
C004210,Casual Shopper,43,Medium-Low,2023-07-12
C004211,Fitness Enthusiast,41,Medium-High,2023-12-02
C004212,Fitness Enthusiast,33,Medium-High,2023-04-16
C004213,Value-Conscious,32,Medium,2023-12-19
C004214,Trendy,20,Medium-High,2023-06-11
C004215,Trendy,53,Medium-High,2023-07-29
C004216,Trendy,41,Medium-High,2023-07-05
C004217,Premium,29,High,2023-02-24
C004218,Fitness Enthusiast,44,Medium-High,2023-03-21
C004219,Premium,44,High,2023-08-07
C004220,Trendy,40,Medium-High,2023-11-30
C004221,Fitness Enthusiast,56,Medium-High,2023-10-27
C004222,Casual Shopper,49,Medium-Low,2023-05-10
C004223,Value-Conscious,43,Medium,2023-05-14
C004224,Fitness Enthusiast,31,Medium-High,2023-10-02
C004225,Fitness Enthusiast,30,Medium-High,2023-08-05
C004226,Fitness Enthusiast,49,Medium-High,2023-10-17
C004227,Trendy,51,Medium-High,2023-07-07
C004228,Value-Conscious,65,Medium,2023-11-10
C004229,Premium,35,High,2023-05-22
C004230,Premium,36,High,2023-12-15
C004231,Casual Shopper,19,Medium-Low,2023-07-23
C004232,Value-Conscious,56,Medium,2023-04-15
C004233,Fitness Enthusiast,40,Medium-High,2023-07-31
C004234,Casual Shopper,56,Medium-Low,2023-10-10
C004235,Premium,18,High,2023-10-13
C004236,Value-Conscious,33,Medium,2023-09-05
C004237,Casual Shopper,32,Medium-Low,2023-04-02
C004238,Value-Conscious,44,Medium,2023-07-09
C004239,Casual Shopper,39,Medium-Low,2023-10-14
C004240,Fitness Enthusiast,41,Medium-High,2023-10-12
C004241,Trendy,27,Medium-High,2023-09-05
C004242,Value-Conscious,39,Medium,2023-05-10
C004243,Value-Conscious,44,Medium,2023-06-07
C004244,Fitness Enthusiast,35,Medium-High,2023-10-23
C004245,Premium,29,High,2023-06-26
C004246,Value-Conscious,22,Medium,2023-12-28
C004247,Casual Shopper,46,Medium-Low,2023-07-23
C004248,Trendy,40,Medium-High,2023-03-12
C004249,Value-Conscious,65,Medium,2023-12-04
C004250,Casual Shopper,49,Medium-Low,2023-03-02
C004251,Value-Conscious,18,Medium,2023-04-28
C004252,Fitness Enthusiast,18,Medium-High,2023-08-17
C004253,Trendy,44,Medium-High,2023-12-25
C004254,Value-Conscious,44,Medium,2023-03-24
C004255,Trendy,34,Medium-High,2023-02-21
C004256,Fitness Enthusiast,46,Medium-High,2023-04-20
C004257,Value-Conscious,40,Medium,2023-09-18
C004258,Casual Shopper,37,Medium-Low,2023-07-25
