customer_id,favorite_category,recommended_products,recommendation_count
C033593,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C039000,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00368",10
C031138,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C001092,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C001677,Electronics,"P00287,P00276,P00309,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C028070,Grocery & Food,"P01135,P01307,P01207,P01161,P01127,P01174,P01114,P01340,P01263,P01213",10
C026699,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C039219,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C015243,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C003383,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C032733,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C022486,Electronics,"P00287,P00276,P00309,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C013636,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C020957,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C020206,Grocery & Food,"P01135,P01307,P01207,P01161,P01127,P01174,P01114,P01340,P01263,P01213",10
C030752,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C011259,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C029075,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C048251,Electronics,"P00287,P00276,P00211,P00309,P00054,P00140,P00256,P00155,P00083,P00368",10
C027390,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C001710,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C009392,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C003031,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C003996,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C004075,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C048748,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C013804,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C044221,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C031022,Electronics,"P00287,P00276,P00211,P00309,P00054,P00140,P00256,P00155,P00083,P00368",10
C038760,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C042542,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C011116,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C010717,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C038507,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C017550,Electronics,"P00287,P00276,P00211,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C023491,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C004310,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C044767,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C032384,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C024709,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C007523,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C038340,Electronics,"P00287,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C042568,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C014754,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C014621,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C037699,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C042952,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C021261,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C003969,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C024159,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C001206,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C048998,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C040974,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C031229,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C000076,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C031711,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C000050,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C047258,Fashion,"P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752,P00614",10
C008460,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C041115,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C047557,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C020460,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C001257,Electronics,"P00287,P00276,P00309,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C030091,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C009509,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C022007,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00844,P01090",10
C044382,Electronics,"P00287,P00276,P00211,P00309,P00054,P00140,P00256,P00155,P00083,P00368",10
C000799,Electronics,"P00287,P00276,P00211,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C047722,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C002844,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C038664,Electronics,"P00287,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C039130,Electronics,"P00287,P00276,P00309,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C040069,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C049032,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C012250,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C039520,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C007669,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C046426,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C023798,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C026841,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C003217,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C041789,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C038059,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C036407,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C046024,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C014172,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C019538,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C007457,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C022116,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C026972,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00083,P00368",10
C047597,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C045180,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C017148,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C044838,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00256,P00155,P00083,P00368",10
C008216,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C032851,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C008175,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C023275,Grocery & Food,"P01135,P01307,P01207,P01161,P01127,P01174,P01114,P01340,P01263,P01213",10
C047030,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00083,P00368",10
C025318,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C016563,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C004564,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C006340,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C003044,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00155,P00083,P00368",10
C038910,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C015434,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C021667,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C040806,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C032616,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C027268,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C034617,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C003980,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C043676,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C036854,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C038815,Fashion,"P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752,P00614,P00546",10
C031819,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C029862,Grocery & Food,"P01135,P01307,P01207,P01161,P01127,P01174,P01114,P01340,P01263,P01213",10
C014681,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C014297,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C022271,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C016788,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C029690,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00256,P00155,P00083,P00368",10
C043704,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C005448,Electronics,"P00287,P00276,P00211,P00309,P00190,P00140,P00256,P00155,P00368,P00258",10
C006059,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C020235,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C026420,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C009794,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C043322,Electronics,"P00287,P00276,P00309,P00190,P00054,P00256,P00155,P00083,P00368,P00258",10
C037039,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C043014,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00083,P00368",10
C042620,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C005966,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C029835,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C000528,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C033811,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C031010,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C042363,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C010981,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00155,P00083,P00368",10
C017277,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C016211,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C017631,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00155,P00083,P00368",10
C025186,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C008244,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C031256,Electronics,"P00287,P00276,P00211,P00309,P00054,P00140,P00256,P00155,P00083,P00368",10
C040607,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C034739,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C031824,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C011846,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C023552,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C047549,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C037187,Electronics,"P00287,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C033309,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C005877,Grocery & Food,"P01135,P01307,P01207,P01161,P01127,P01174,P01114,P01340,P01263,P01213",10
C005575,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C049048,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C008219,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C047781,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C041833,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C013457,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C033431,Electronics,"P00287,P00211,P00309,P00190,P00140,P00256,P00155,P00083,P00368,P00258",10
C019886,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C039287,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C042636,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C022082,Electronics,"P00287,P00276,P00211,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C002343,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C046083,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C025714,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C038899,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C045852,Beauty & Personal Care,"P01528,P01442,P01472,P01440,P01419,P01425,P01516,P01346,P01395,P01511",10
C043986,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C011299,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C049285,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C036847,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C001228,Fashion,"P00455,P00758,P00465,P00667,P00729,P00752,P00614,P00546,P00596,P00470",10
C028349,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C012608,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C022670,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00256,P00155,P00083,P00368",10
C028028,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C045893,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C004207,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C019915,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C016034,Grocery & Food,"P01135,P01307,P01207,P01161,P01127,P01174,P01114,P01340,P01263,P01196",10
C028201,Electronics,"P00287,P00276,P00211,P00309,P00054,P00140,P00256,P00155,P00083,P00368",10
C027104,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C024631,Home & Furniture,"P00974,P01027,P01018,P00817,P00819,P00964,P01048,P00879,P00844,P01090",10
C048314,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C045604,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C012813,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C035856,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C016926,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C049984,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C047255,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C022327,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C006539,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C045883,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C024852,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C031364,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00083,P00368",10
C021472,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C005613,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C009339,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C003989,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C020553,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C040690,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C019653,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C014757,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
