CustomerID,Segment,Age,IncomeLevel,JoinDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,RFM_Segment
C001475,Casual Shopper,51,Medium-Low,2023-10-02,31.0,6.0,8794.11,4,1,2,412,7.0,Potential Loyalists
C001476,Fitness Enthusiast,33,Medium-High,2023-05-27,107.0,13.0,34629.49,2,5,5,255,12.0,Loyal Customers
C001477,Premium,27,High,2023-01-09,48.0,10.0,31282.75,3,4,5,345,12.0,Loyal Customers
C001478,Premium,45,High,2023-09-15,106.0,11.0,34509.770000000004,2,4,5,245,11.0,Loyal Customers
C001479,Trendy,19,Medium-High,2023-12-24,1.0,8.0,11477.72,5,3,2,532,10.0,Loyal Customers
C001480,Premium,53,High,2023-12-12,79.0,3.0,13323.17,3,1,3,313,7.0,Potential Loyalists
C001481,Trendy,32,Medium-High,2023-08-09,77.0,6.0,8234.15,3,1,1,311,5.0,Recent Customers
C001482,Value-Conscious,44,Medium,2023-04-02,54.0,8.0,7781.77,3,3,1,331,7.0,Potential Loyalists
C001483,Trendy,38,Medium-High,2023-02-24,76.0,8.0,17030.02,3,3,3,333,9.0,Potential Loyalists
C001484,Value-Conscious,49,Medium,2023-02-19,68.0,11.0,8600.44,3,4,1,341,8.0,Potential Loyalists
C001485,Casual Shopper,50,Medium-Low,2023-09-26,90.0,11.0,19596.94,2,4,4,244,10.0,Loyal Customers
C001486,Casual Shopper,37,Medium-Low,2023-03-18,86.0,5.0,10180.04,2,1,2,212,5.0,At Risk
C001487,Casual Shopper,18,Medium-Low,2023-05-04,292.0,11.0,16390.79,1,4,3,143,8.0,Potential Loyalists
C001488,Fitness Enthusiast,55,Medium-High,2023-04-09,94.0,5.0,8548.37,2,1,1,211,4.0,Lost Customers
C001489,Trendy,18,Medium-High,2023-11-14,12.0,9.0,19427.07,5,3,4,534,12.0,Loyal Customers
C001490,Casual Shopper,41,Medium-Low,2023-09-27,7.0,12.0,21715.170000000002,5,5,4,554,14.0,Champions
C001491,Trendy,51,Medium-High,2023-05-10,217.0,5.0,18043.19,1,1,4,114,6.0,At Risk
C001492,Trendy,41,Medium-High,2023-07-01,49.0,8.0,11471.76,3,3,2,332,8.0,Potential Loyalists
C001493,Value-Conscious,27,Medium,2023-05-17,47.0,9.0,9547.9,3,3,2,332,8.0,Potential Loyalists
C001494,Trendy,37,Medium-High,2023-07-23,49.0,8.0,16925.52,3,3,3,333,9.0,Potential Loyalists
C001495,Value-Conscious,28,Medium,2023-02-10,303.0,7.0,8742.95,1,2,1,121,4.0,Lost Customers
C001496,Value-Conscious,28,Medium,2023-07-11,211.0,5.0,6062.42,1,1,1,111,3.0,Lost Customers
C001497,Premium,38,High,2023-07-27,100.0,11.0,31777.37,2,4,5,245,11.0,Loyal Customers
C001498,Trendy,18,Medium-High,2023-08-24,64.0,11.0,19814.100000000002,3,4,4,344,11.0,Loyal Customers
C001499,Value-Conscious,32,Medium,2023-10-17,78.0,8.0,9051.52,3,3,2,332,8.0,Potential Loyalists
C001500,Trendy,37,Medium-High,2023-05-05,68.0,8.0,15478.87,3,3,3,333,9.0,Potential Loyalists
C001501,Premium,36,High,2023-12-23,122.0,6.0,24956.2,2,1,5,215,8.0,Potential Loyalists
C001502,Trendy,26,Medium-High,2023-04-26,55.0,9.0,18438.26,3,3,4,334,10.0,Loyal Customers
C001503,Fitness Enthusiast,41,Medium-High,2023-06-03,133.0,5.0,13693.800000000001,2,1,3,213,6.0,At Risk
C001504,Premium,35,High,2023-12-17,47.0,12.0,52742.31,3,5,5,355,13.0,Champions
C001505,Premium,60,High,2023-02-11,17.0,13.0,43184.99,5,5,5,555,15.0,Champions
C001506,Premium,42,High,2023-12-01,33.0,14.0,43012.08,4,5,5,455,14.0,Champions
C001507,Fitness Enthusiast,29,Medium-High,2023-11-29,39.0,10.0,20548.81,4,4,4,444,12.0,Loyal Customers
C001508,Premium,44,High,2023-01-17,98.0,6.0,15765.43,2,1,3,213,6.0,At Risk
C001509,Value-Conscious,18,Medium,2023-02-17,7.0,10.0,10537.3,5,4,2,542,11.0,Loyal Customers
C001510,Value-Conscious,36,Medium,2023-07-27,71.0,8.0,7696.49,3,3,1,331,7.0,Potential Loyalists
C001511,Fitness Enthusiast,38,Medium-High,2023-07-14,109.0,8.0,16471.75,2,3,3,233,8.0,Potential Loyalists
C001512,Premium,36,High,2023-07-13,88.0,8.0,21214.02,2,3,4,234,9.0,Potential Loyalists
C001513,Value-Conscious,25,Medium,2023-10-10,29.0,16.0,17546.62,4,5,4,454,13.0,Champions
C001514,Premium,36,High,2023-09-01,54.0,10.0,31339.41,3,4,5,345,12.0,Loyal Customers
C001515,Casual Shopper,21,Medium-Low,2023-01-29,92.0,7.0,20308.02,2,2,4,224,8.0,Potential Loyalists
C001516,Trendy,56,Medium-High,2023-11-23,126.0,6.0,10071.65,2,1,2,212,5.0,At Risk
C001517,Trendy,36,Medium-High,2023-01-05,79.0,8.0,10965.66,3,3,2,332,8.0,Potential Loyalists
C001518,Casual Shopper,41,Medium-Low,2023-12-26,59.0,4.0,14355.54,3,1,3,313,7.0,Potential Loyalists
C001519,Value-Conscious,18,Medium,2023-03-29,58.0,13.0,16639.39,3,5,3,353,11.0,Loyal Customers
C001520,Premium,28,High,2023-02-12,2.0,9.0,21686.41,5,3,4,534,12.0,Loyal Customers
C001521,Value-Conscious,42,Medium,2023-09-13,47.0,8.0,6875.929999999999,3,3,1,331,7.0,Potential Loyalists
C001522,Trendy,47,Medium-High,2023-08-11,71.0,6.0,11882.51,3,1,2,312,6.0,Recent Customers
C001523,Trendy,24,Medium-High,2023-11-27,30.0,5.0,12522.14,4,1,2,412,7.0,Potential Loyalists
C001524,Casual Shopper,19,Medium-Low,2023-06-19,5.0,8.0,17113.78,5,3,3,533,11.0,Loyal Customers
C001525,Fitness Enthusiast,41,Medium-High,2023-10-17,308.0,3.0,11175.51,1,1,2,112,4.0,Lost Customers
C001526,Casual Shopper,30,Medium-Low,2023-02-18,206.0,9.0,21893.85,1,3,4,134,8.0,Potential Loyalists
C001527,Value-Conscious,18,Medium,2023-09-28,13.0,10.0,12424.07,5,4,2,542,11.0,Loyal Customers
C001528,Fitness Enthusiast,18,Medium-High,2023-01-22,17.0,12.0,23115.63,5,5,4,554,14.0,Champions
C001529,Value-Conscious,27,Medium,2023-04-28,191.0,5.0,6361.92,1,1,1,111,3.0,Lost Customers
C001530,Casual Shopper,47,Medium-Low,2023-04-19,11.0,10.0,18854.62,5,4,4,544,13.0,Champions
C001531,Trendy,49,Medium-High,2023-12-21,69.0,6.0,11764.59,3,1,2,312,6.0,Recent Customers
C001532,Casual Shopper,38,Medium-Low,2023-10-18,64.0,7.0,13966.15,3,2,3,323,8.0,Potential Loyalists
C001533,Fitness Enthusiast,36,Medium-High,2023-09-01,24.0,7.0,16055.54,4,2,3,423,9.0,Potential Loyalists
C001534,Premium,30,High,2023-05-19,15.0,10.0,34962.87,5,4,5,545,14.0,Champions
C001535,Trendy,18,Medium-High,2023-01-24,256.0,7.0,13604.730000000001,1,2,3,123,6.0,At Risk
C001536,Trendy,48,Medium-High,2023-02-08,159.0,7.0,6762.76,1,2,1,121,4.0,Lost Customers
C001537,Fitness Enthusiast,39,Medium-High,2023-12-17,8.0,9.0,24529.260000000002,5,3,5,535,13.0,Champions
C001538,Value-Conscious,25,Medium,2023-05-24,140.0,6.0,4327.56,1,1,1,111,3.0,Lost Customers
C001539,Premium,51,High,2023-10-06,271.0,9.0,41345.35,1,3,5,135,9.0,Potential Loyalists
C001540,Trendy,20,Medium-High,2023-10-16,217.0,6.0,10925.6,1,1,2,112,4.0,Lost Customers
C001541,Trendy,48,Medium-High,2023-12-03,7.0,6.0,8550.3,5,1,1,511,7.0,Potential Loyalists
C001542,Trendy,18,Medium-High,2023-01-17,9.0,9.0,20518.3,5,3,4,534,12.0,Loyal Customers
C001543,Value-Conscious,65,Medium,2023-04-02,150.0,8.0,5407.41,1,3,1,131,5.0,At Risk
C001544,Trendy,18,Medium-High,2023-06-11,15.0,7.0,14982.279999999999,5,2,3,523,10.0,Loyal Customers
C001545,Value-Conscious,49,Medium,2023-01-09,24.0,9.0,11618.92,4,3,2,432,9.0,Potential Loyalists
C001546,Trendy,27,Medium-High,2023-04-17,28.0,9.0,12000.92,4,3,2,432,9.0,Potential Loyalists
C001547,Value-Conscious,42,Medium,2023-10-28,66.0,8.0,6544.07,3,3,1,331,7.0,Potential Loyalists
C001548,Casual Shopper,56,Medium-Low,2023-03-15,14.0,14.0,34958.47,5,5,5,555,15.0,Champions
C001549,Casual Shopper,31,Medium-Low,2023-12-31,163.0,7.0,19600.03,1,2,4,124,7.0,Potential Loyalists
C001550,Premium,64,High,2023-07-23,94.0,12.0,29828.85,2,5,5,255,12.0,Loyal Customers
C001551,Value-Conscious,56,Medium,2023-02-09,26.0,7.0,8436.07,4,2,1,421,7.0,Potential Loyalists
C001552,Trendy,18,Medium-High,2023-06-03,105.0,6.0,11128.84,2,1,2,212,5.0,At Risk
C001553,Value-Conscious,34,Medium,2023-03-25,58.0,2.0,1892.85,3,1,1,311,5.0,Recent Customers
C001554,Value-Conscious,32,Medium,2023-10-16,178.0,10.0,10380.67,1,4,2,142,7.0,Potential Loyalists
C001555,Casual Shopper,35,Medium-Low,2023-05-04,95.0,5.0,12852.09,2,1,3,213,6.0,At Risk
C001556,Fitness Enthusiast,30,Medium-High,2023-10-18,340.0,6.0,8126.21,1,1,1,111,3.0,Lost Customers
C001557,Value-Conscious,24,Medium,2023-07-19,183.0,3.0,3413.91,1,1,1,111,3.0,Lost Customers
C001558,Casual Shopper,34,Medium-Low,2023-12-13,279.0,7.0,23744.62,1,2,4,124,7.0,Potential Loyalists
C001559,Trendy,41,Medium-High,2023-10-04,432.0,3.0,10681.54,1,1,2,112,4.0,Lost Customers
C001560,Fitness Enthusiast,18,Medium-High,2023-06-19,134.0,9.0,16618.39,2,3,3,233,8.0,Potential Loyalists
C001561,Value-Conscious,46,Medium,2023-07-16,43.0,9.0,12433.91,4,3,2,432,9.0,Potential Loyalists
C001562,Trendy,37,Medium-High,2023-03-13,1.0,9.0,15725.45,5,3,3,533,11.0,Loyal Customers
C001563,Casual Shopper,53,Medium-Low,2023-12-19,24.0,12.0,18258.21,4,5,4,454,13.0,Champions
C001564,Fitness Enthusiast,29,Medium-High,2023-02-10,22.0,9.0,18499.92,4,3,4,434,11.0,Loyal Customers
C001565,Trendy,28,Medium-High,2023-09-14,62.0,10.0,21406.72,3,4,4,344,11.0,Loyal Customers
C001566,Value-Conscious,25,Medium,2023-06-27,173.0,8.0,8602.45,1,3,1,131,5.0,At Risk
C001567,Value-Conscious,41,Medium,2023-01-28,42.0,10.0,8308.55,4,4,1,441,9.0,Potential Loyalists
C001568,Trendy,18,Medium-High,2023-02-20,126.0,11.0,21384.690000000002,2,4,4,244,10.0,Loyal Customers
C001569,Trendy,26,Medium-High,2023-08-12,37.0,7.0,13972.529999999999,4,2,3,423,9.0,Potential Loyalists
C001570,Premium,37,High,2023-04-29,4.0,12.0,46057.4,5,5,5,555,15.0,Champions
C001571,Value-Conscious,18,Medium,2023-02-08,3.0,13.0,12013.19,5,5,2,552,12.0,Loyal Customers
C001572,Value-Conscious,36,Medium,2023-06-24,441.0,4.0,4195.17,1,1,1,111,3.0,Lost Customers
C001573,Trendy,51,Medium-High,2023-11-06,59.0,7.0,8057.490000000001,3,2,1,321,6.0,Recent Customers
C001574,Casual Shopper,49,Medium-Low,2023-11-11,155.0,8.0,19510.07,1,3,4,134,8.0,Potential Loyalists
C001575,Fitness Enthusiast,33,Medium-High,2023-11-01,36.0,5.0,14814.17,4,1,3,413,8.0,Potential Loyalists
C001576,Trendy,46,Medium-High,2023-07-23,173.0,6.0,12308.31,1,1,2,112,4.0,Lost Customers
C001577,Casual Shopper,40,Medium-Low,2023-06-17,87.0,6.0,17658.879999999997,2,1,4,214,7.0,Potential Loyalists
C001578,Fitness Enthusiast,37,Medium-High,2023-01-16,91.0,17.0,50248.090000000004,2,5,5,255,12.0,Loyal Customers
C001579,Casual Shopper,42,Medium-Low,2023-11-21,53.0,8.0,22914.32,3,3,4,334,10.0,Loyal Customers
C001580,Premium,30,High,2023-05-20,109.0,12.0,35058.03,2,5,5,255,12.0,Loyal Customers
C001581,Value-Conscious,31,Medium,2023-08-19,136.0,7.0,4587.15,2,2,1,221,5.0,At Risk
C001582,Value-Conscious,40,Medium,2023-09-09,24.0,5.0,5719.549999999999,4,1,1,411,6.0,Recent Customers
C001583,Premium,35,High,2023-04-27,36.0,5.0,11390.11,4,1,2,412,7.0,Potential Loyalists
C001584,Casual Shopper,48,Medium-Low,2023-07-02,43.0,6.0,6747.96,4,1,1,411,6.0,Recent Customers
C001585,Value-Conscious,44,Medium,2023-10-11,85.0,6.0,9024.81,2,1,2,212,5.0,At Risk
C001586,Value-Conscious,44,Medium,2023-07-12,21.0,5.0,5897.16,5,1,1,511,7.0,Potential Loyalists
C001587,Trendy,41,Medium-High,2023-08-10,8.0,11.0,21191.559999999998,5,4,4,544,13.0,Champions
C001588,Value-Conscious,37,Medium,2023-04-06,6.0,10.0,13117.130000000001,5,4,3,543,12.0,Loyal Customers
C001589,Casual Shopper,44,Medium-Low,2023-12-15,28.0,9.0,19590.77,4,3,4,434,11.0,Loyal Customers
C001590,Fitness Enthusiast,47,Medium-High,2023-10-27,62.0,7.0,18263.32,3,2,4,324,9.0,Potential Loyalists
C001591,Value-Conscious,39,Medium,2023-12-05,45.0,13.0,16447.17,4,5,3,453,12.0,Loyal Customers
C001592,Casual Shopper,25,Medium-Low,2023-07-14,82.0,12.0,40887.32,2,5,5,255,12.0,Loyal Customers
C001593,Trendy,35,Medium-High,2023-02-13,129.0,5.0,8905.96,2,1,2,212,5.0,At Risk
C001594,Value-Conscious,18,Medium,2023-11-13,130.0,8.0,6628.71,2,3,1,231,6.0,At Risk
C001595,Trendy,50,Medium-High,2023-06-01,107.0,12.0,18305.95,2,5,4,254,11.0,Loyal Customers
C001596,Value-Conscious,44,Medium,2023-05-07,27.0,7.0,5966.12,4,2,1,421,7.0,Potential Loyalists
C001597,Trendy,25,Medium-High,2024-01-01,122.0,7.0,22468.59,2,2,4,224,8.0,Potential Loyalists
C001598,Casual Shopper,27,Medium-Low,2023-02-07,28.0,14.0,30883.84,4,5,5,455,14.0,Champions
C001599,Fitness Enthusiast,51,Medium-High,2023-02-12,40.0,7.0,12291.89,4,2,2,422,8.0,Potential Loyalists
C001600,Fitness Enthusiast,26,Medium-High,2023-05-18,104.0,8.0,16140.130000000001,2,3,3,233,8.0,Potential Loyalists
C001601,Casual Shopper,18,Medium-Low,2023-03-20,109.0,6.0,12593.39,2,1,2,212,5.0,At Risk
C001602,Premium,21,High,2023-07-14,170.0,7.0,30654.48,1,2,5,125,8.0,Potential Loyalists
C001603,Trendy,31,Medium-High,2023-12-31,91.0,7.0,12150.94,2,2,2,222,6.0,At Risk
C001604,Value-Conscious,29,Medium,2023-11-21,49.0,11.0,13403.21,3,4,3,343,10.0,Loyal Customers
C001605,Casual Shopper,30,Medium-Low,2023-03-20,164.0,12.0,28907.4,1,5,5,155,11.0,Loyal Customers
C001606,Fitness Enthusiast,43,Medium-High,2023-07-19,94.0,11.0,19445.88,2,4,4,244,10.0,Loyal Customers
C001607,Fitness Enthusiast,28,Medium-High,2023-06-12,105.0,6.0,11994.26,2,1,2,212,5.0,At Risk
C001608,Casual Shopper,40,Medium-Low,2023-07-04,38.0,12.0,28102.81,4,5,5,455,14.0,Champions
C001609,Fitness Enthusiast,21,Medium-High,2023-02-24,21.0,6.0,11035.59,5,1,2,512,8.0,Potential Loyalists
C001610,Trendy,49,Medium-High,2023-02-16,22.0,10.0,16645.02,4,4,3,443,11.0,Loyal Customers
C001611,Casual Shopper,22,Medium-Low,2023-01-03,198.0,13.0,28858.98,1,5,5,155,11.0,Loyal Customers
C001612,Value-Conscious,35,Medium,2023-06-07,43.0,6.0,4866.49,4,1,1,411,6.0,Recent Customers
C001613,Casual Shopper,33,Medium-Low,2023-08-16,138.0,7.0,15719.69,2,2,3,223,7.0,Potential Loyalists
C001614,Casual Shopper,39,Medium-Low,2023-07-04,145.0,6.0,18942.51,1,1,4,114,6.0,At Risk
C001615,Casual Shopper,44,Medium-Low,2023-05-19,425.0,1.0,789.03,1,1,1,111,3.0,Lost Customers
C001616,Premium,29,High,2023-02-22,84.0,7.0,34122.34,2,2,5,225,9.0,Potential Loyalists
C001617,Casual Shopper,45,Medium-Low,2023-03-09,16.0,5.0,10084.29,5,1,2,512,8.0,Potential Loyalists
C001618,Value-Conscious,48,Medium,2023-02-14,26.0,9.0,10269.81,4,3,2,432,9.0,Potential Loyalists
C001619,Fitness Enthusiast,32,Medium-High,2023-04-06,66.0,4.0,6685.35,3,1,1,311,5.0,Recent Customers
C001620,Casual Shopper,56,Medium-Low,2023-08-09,163.0,5.0,14974.72,1,1,3,113,5.0,At Risk
C001621,Value-Conscious,39,Medium,2023-08-18,32.0,10.0,9728.619999999999,4,4,2,442,10.0,Loyal Customers
C001622,Trendy,30,Medium-High,2023-10-13,13.0,10.0,13273.73,5,4,3,543,12.0,Loyal Customers
C001623,Value-Conscious,36,Medium,2023-10-12,198.0,6.0,8402.17,1,1,1,111,3.0,Lost Customers
C001624,Casual Shopper,56,Medium-Low,2023-09-20,3.0,8.0,23052.45,5,3,4,534,12.0,Loyal Customers
C001625,Trendy,39,Medium-High,2023-07-28,16.0,7.0,20308.78,5,2,4,524,11.0,Loyal Customers
C001626,Casual Shopper,39,Medium-Low,2023-02-22,16.0,8.0,12023.79,5,3,2,532,10.0,Loyal Customers
C001627,Premium,40,High,2023-01-14,113.0,9.0,29668.83,2,3,5,235,10.0,Loyal Customers
C001628,Casual Shopper,46,Medium-Low,2023-02-15,4.0,8.0,21284.100000000002,5,3,4,534,12.0,Loyal Customers
C001629,Value-Conscious,39,Medium,2023-07-01,15.0,11.0,10109.1,5,4,2,542,11.0,Loyal Customers
C001630,Premium,42,High,2023-10-11,67.0,9.0,27628.89,3,3,5,335,11.0,Loyal Customers
C001631,Trendy,35,Medium-High,2023-02-17,18.0,5.0,5230.32,5,1,1,511,7.0,Potential Loyalists
C001632,Casual Shopper,37,Medium-Low,2023-11-02,254.0,6.0,20635.99,1,1,4,114,6.0,At Risk
C001633,Value-Conscious,46,Medium,2023-11-03,65.0,12.0,12009.01,3,5,2,352,10.0,Loyal Customers
C001634,Value-Conscious,26,Medium,2023-06-16,91.0,5.0,7640.46,2,1,1,211,4.0,Lost Customers
C001635,Premium,35,High,2023-07-17,241.0,8.0,24536.239999999998,1,3,5,135,9.0,Potential Loyalists
C001636,Fitness Enthusiast,31,Medium-High,2023-01-07,123.0,8.0,15364.47,2,3,3,233,8.0,Potential Loyalists
C001637,Value-Conscious,18,Medium,2023-05-30,42.0,5.0,4901.58,4,1,1,411,6.0,Recent Customers
C001638,Trendy,19,Medium-High,2023-07-31,9.0,9.0,15217.58,5,3,3,533,11.0,Loyal Customers
C001639,Trendy,35,Medium-High,2023-07-18,100.0,8.0,11340.74,2,3,2,232,7.0,Potential Loyalists
C001640,Trendy,47,Medium-High,2023-02-13,253.0,10.0,27393.84,1,4,5,145,10.0,Loyal Customers
C001641,Premium,37,High,2023-10-14,229.0,6.0,14096.5,1,1,3,113,5.0,At Risk
C001642,Trendy,28,Medium-High,2023-05-05,334.0,3.0,3844.76,1,1,1,111,3.0,Lost Customers
C001643,Trendy,51,Medium-High,2023-10-20,128.0,6.0,10707.029999999999,2,1,2,212,5.0,At Risk
C001644,Value-Conscious,30,Medium,2023-09-24,47.0,7.0,8560.14,3,2,1,321,6.0,Recent Customers
C001645,Casual Shopper,23,Medium-Low,2023-03-28,278.0,5.0,6637.32,1,1,1,111,3.0,Lost Customers
C001646,Trendy,56,Medium-High,2023-12-17,51.0,5.0,11337.11,3,1,2,312,6.0,Recent Customers
C001647,Value-Conscious,36,Medium,2023-07-14,32.0,8.0,7824.49,4,3,1,431,8.0,Potential Loyalists
C001648,Value-Conscious,54,Medium,2023-03-28,137.0,5.0,4354.110000000001,2,1,1,211,4.0,Lost Customers
C001649,Trendy,34,Medium-High,2023-03-13,69.0,8.0,17931.76,3,3,4,334,10.0,Loyal Customers
C001650,Fitness Enthusiast,35,Medium-High,2023-05-18,20.0,9.0,23432.98,5,3,4,534,12.0,Loyal Customers
C001651,Value-Conscious,18,Medium,2023-06-04,134.0,8.0,9388.61,2,3,2,232,7.0,Potential Loyalists
C001652,Premium,30,High,2023-05-18,13.0,7.0,17682.68,5,2,4,524,11.0,Loyal Customers
C001653,Fitness Enthusiast,40,Medium-High,2023-09-10,84.0,5.0,6408.3,2,1,1,211,4.0,Lost Customers
C001654,Value-Conscious,43,Medium,2023-03-16,44.0,7.0,9651.68,4,2,2,422,8.0,Potential Loyalists
C001655,Premium,36,High,2023-02-02,63.0,12.0,53069.74,3,5,5,355,13.0,Champions
C001656,Fitness Enthusiast,31,Medium-High,2023-03-27,23.0,13.0,26035.87,4,5,5,455,14.0,Champions
C001657,Trendy,35,Medium-High,2023-08-11,117.0,10.0,19436.16,2,4,4,244,10.0,Loyal Customers
C001658,Value-Conscious,22,Medium,2023-05-22,38.0,5.0,4693.22,4,1,1,411,6.0,Recent Customers
C001659,Value-Conscious,52,Medium,2023-08-04,15.0,8.0,9014.55,5,3,2,532,10.0,Loyal Customers
C001660,Premium,44,High,2023-06-03,38.0,6.0,28883.870000000003,4,1,5,415,10.0,Loyal Customers
C001661,Premium,33,High,2023-09-05,31.0,10.0,29620.5,4,4,5,445,13.0,Champions
C001662,Casual Shopper,29,Medium-Low,2023-02-09,26.0,12.0,23516.65,4,5,4,454,13.0,Champions
C001663,Value-Conscious,57,Medium,2023-07-04,71.0,8.0,8023.5599999999995,3,3,1,331,7.0,Potential Loyalists
C001664,Trendy,27,Medium-High,2023-05-09,70.0,6.0,18195.670000000002,3,1,4,314,8.0,Potential Loyalists
C001665,Fitness Enthusiast,32,Medium-High,2023-05-07,334.0,5.0,11417.51,1,1,2,112,4.0,Lost Customers
C001666,Fitness Enthusiast,53,Medium-High,2023-11-17,106.0,12.0,19769.5,2,5,4,254,11.0,Loyal Customers
C001667,Trendy,37,Medium-High,2023-09-11,30.0,9.0,13301.63,4,3,3,433,10.0,Loyal Customers
C001668,Fitness Enthusiast,18,Medium-High,2023-11-01,78.0,13.0,43075.5,3,5,5,355,13.0,Champions
C001669,Fitness Enthusiast,38,Medium-High,2023-11-12,29.0,6.0,8354.08,4,1,1,411,6.0,Recent Customers
C001670,Value-Conscious,28,Medium,2023-04-11,119.0,6.0,4687.84,2,1,1,211,4.0,Lost Customers
C001671,Premium,18,High,2023-08-23,325.0,8.0,40147.99,1,3,5,135,9.0,Potential Loyalists
C001672,Casual Shopper,28,Medium-Low,2023-02-24,9.0,7.0,12650.650000000001,5,2,2,522,9.0,Potential Loyalists
C001673,Value-Conscious,22,Medium,2023-03-11,153.0,10.0,8395.15,1,4,1,141,6.0,At Risk
C001674,Value-Conscious,25,Medium,2023-06-05,37.0,8.0,9375.66,4,3,2,432,9.0,Potential Loyalists
C001675,Premium,37,High,2023-01-04,27.0,11.0,37302.85,4,4,5,445,13.0,Champions
C001676,Value-Conscious,19,Medium,2023-07-22,88.0,7.0,8608.56,2,2,1,221,5.0,At Risk
C001677,Trendy,46,Medium-High,2023-06-20,68.0,6.0,17614.65,3,1,4,314,8.0,Potential Loyalists
C001678,Fitness Enthusiast,31,Medium-High,2023-11-14,71.0,11.0,18260.16,3,4,4,344,11.0,Loyal Customers
C001679,Trendy,26,Medium-High,2023-07-14,12.0,4.0,12193.24,5,1,2,512,8.0,Potential Loyalists
C001680,Fitness Enthusiast,31,Medium-High,2023-06-18,177.0,9.0,20997.45,1,3,4,134,8.0,Potential Loyalists
C001681,Premium,22,High,2023-08-14,85.0,8.0,26426.45,2,3,5,235,10.0,Loyal Customers
C001682,Value-Conscious,22,Medium,2023-06-21,120.0,10.0,7390.53,2,4,1,241,7.0,Potential Loyalists
C001683,Value-Conscious,30,Medium,2023-08-09,12.0,10.0,11933.83,5,4,2,542,11.0,Loyal Customers
C001684,Casual Shopper,38,Medium-Low,2023-11-30,252.0,7.0,18338.84,1,2,4,124,7.0,Potential Loyalists
C001685,Premium,40,High,2023-11-01,1.0,12.0,44693.6,5,5,5,555,15.0,Champions
C001686,Trendy,29,Medium-High,2023-03-11,115.0,8.0,17667.46,2,3,4,234,9.0,Potential Loyalists
C001687,Premium,32,High,2023-06-03,167.0,2.0,5865.51,1,1,1,111,3.0,Lost Customers
C001688,Fitness Enthusiast,37,Medium-High,2023-06-14,161.0,6.0,7741.0,1,1,1,111,3.0,Lost Customers
C001689,Premium,53,High,2023-11-05,14.0,9.0,33788.53,5,3,5,535,13.0,Champions
C001690,Fitness Enthusiast,35,Medium-High,2023-12-22,2.0,5.0,17607.68,5,1,4,514,10.0,Loyal Customers
C001691,Fitness Enthusiast,27,Medium-High,2023-04-13,130.0,7.0,9498.51,2,2,2,222,6.0,At Risk
C001692,Value-Conscious,24,Medium,2023-09-03,205.0,4.0,5375.25,1,1,1,111,3.0,Lost Customers
C001693,Value-Conscious,46,Medium,2023-06-10,2.0,6.0,4035.7200000000003,5,1,1,511,7.0,Potential Loyalists
C001694,Value-Conscious,18,Medium,2023-04-01,12.0,10.0,10182.15,5,4,2,542,11.0,Loyal Customers
C001695,Casual Shopper,28,Medium-Low,2023-07-23,188.0,8.0,20632.41,1,3,4,134,8.0,Potential Loyalists
C001696,Trendy,24,Medium-High,2023-06-13,75.0,5.0,10302.1,3,1,2,312,6.0,Recent Customers
C001697,Casual Shopper,44,Medium-Low,2023-05-30,295.0,3.0,9569.99,1,1,2,112,4.0,Lost Customers
C001698,Value-Conscious,50,Medium,2023-12-22,58.0,7.0,6488.17,3,2,1,321,6.0,Recent Customers
C001699,Trendy,32,Medium-High,2023-11-21,51.0,5.0,8340.2,3,1,1,311,5.0,Recent Customers
C001700,Trendy,26,Medium-High,2023-09-09,70.0,5.0,10195.77,3,1,2,312,6.0,Recent Customers
C001701,Premium,33,High,2023-10-22,167.0,10.0,53285.38,1,4,5,145,10.0,Loyal Customers
C001702,Premium,39,High,2023-05-05,92.0,9.0,52501.74,2,3,5,235,10.0,Loyal Customers
C001703,Value-Conscious,41,Medium,2023-06-16,147.0,9.0,8523.92,1,3,1,131,5.0,At Risk
C001704,Premium,33,High,2023-07-12,145.0,7.0,23050.39,1,2,4,124,7.0,Potential Loyalists
C001705,Casual Shopper,50,Medium-Low,2023-05-24,61.0,9.0,23640.530000000002,3,3,4,334,10.0,Loyal Customers
C001706,Value-Conscious,28,Medium,2023-07-21,179.0,4.0,4937.22,1,1,1,111,3.0,Lost Customers
C001707,Casual Shopper,30,Medium-Low,2023-07-06,78.0,9.0,21850.47,3,3,4,334,10.0,Loyal Customers
C001708,Fitness Enthusiast,31,Medium-High,2023-02-28,122.0,5.0,13554.31,2,1,3,213,6.0,At Risk
C001709,Fitness Enthusiast,38,Medium-High,2023-10-16,92.0,7.0,17795.489999999998,2,2,4,224,8.0,Potential Loyalists
C001710,Casual Shopper,45,Medium-Low,2023-04-13,25.0,13.0,29488.15,4,5,5,455,14.0,Champions
C001711,Premium,20,High,2023-10-31,67.0,11.0,45614.72,3,4,5,345,12.0,Loyal Customers
C001712,Casual Shopper,21,Medium-Low,2023-10-07,124.0,10.0,19657.92,2,4,4,244,10.0,Loyal Customers
C001713,Value-Conscious,38,Medium,2023-04-03,172.0,8.0,10372.81,1,3,2,132,6.0,At Risk
C001714,Casual Shopper,21,Medium-Low,2023-12-16,2.0,4.0,9528.42,5,1,2,512,8.0,Potential Loyalists
