CustomerID,TotalRevenue,TotalPurchases,FirstPurchase,LastPurchase,CustomerTenure,AvgOrderValue,RFM_Segment
C001955,6769.28,4,2024-05-22,2024-11-25,187,1692.32,Recent Customers
C001956,8316.21,9,2023-08-06,2024-08-09,369,924.0233333333332,At Risk
C001957,31686.36,13,2023-01-08,2024-06-08,517,2437.412307692308,Loyal Customers
C001958,15151.86,9,2023-01-09,2024-10-20,650,1683.54,Potential Loyalists
C001959,13829.09,8,2023-09-02,2024-12-04,459,1728.63625,Loyal Customers
C001960,8491.37,6,2023-01-26,2024-07-11,532,1415.2283333333335,Lost Customers
C001961,8357.52,5,2023-04-06,2024-06-28,449,1671.5040000000001,Lost Customers
C001962,32456.14,12,2023-01-26,2024-07-02,523,2704.6783333333333,Loyal Customers
C001963,10320.3,6,2023-03-21,2024-08-03,501,1720.05,Lost Customers
C001964,15269.79,8,2023-01-27,2024-10-24,636,1908.72375,Potential Loyalists
C001965,32641.309999999998,8,2023-03-03,2024-05-28,452,4080.1637499999997,Potential Loyalists
C001966,16564.73,11,2023-01-11,2024-10-25,653,1505.8845454545453,Loyal Customers
C001967,9414.81,5,2023-05-18,2024-04-16,334,1882.962,Lost Customers
C001968,9001.15,4,2023-06-21,2024-03-23,276,2250.2875,Lost Customers
C001969,9686.89,6,2023-01-21,2024-12-19,698,1614.4816666666666,Potential Loyalists
C001970,7438.75,6,2023-03-29,2024-11-02,584,1239.7916666666667,Recent Customers
C001971,5772.389999999999,6,2023-03-12,2024-09-09,547,962.0649999999999,Lost Customers
C001972,14468.18,14,2023-07-17,2024-11-15,487,1033.4414285714286,Loyal Customers
C001973,5926.95,6,2023-02-21,2024-11-10,628,987.8249999999999,Recent Customers
C001974,10947.779999999999,7,2023-05-19,2024-09-30,500,1563.9685714285713,At Risk
C001975,13404.93,9,2023-05-27,2024-12-10,563,1489.4366666666667,Loyal Customers
C001976,6759.049999999999,5,2023-09-06,2024-08-23,352,1351.81,Lost Customers
C001977,10938.58,8,2023-02-16,2024-12-10,663,1367.3225,Potential Loyalists
C001978,7051.86,7,2023-01-22,2024-09-24,611,1007.4085714285713,At Risk
C001979,12462.51,7,2023-04-06,2024-12-25,629,1780.3585714285714,Potential Loyalists
C001980,18631.46,11,2023-04-01,2024-10-21,569,1693.769090909091,Loyal Customers
C001981,30154.86,9,2023-01-15,2024-12-19,704,3350.54,Champions
C001982,15317.51,8,2023-09-23,2024-09-11,354,1914.68875,Potential Loyalists
C001983,38965.27,13,2023-01-21,2024-09-08,596,2997.3284615384614,Loyal Customers
C001984,10413.699999999999,9,2023-06-15,2024-11-14,518,1157.0777777777776,Potential Loyalists
C001985,20877.95,13,2023-03-05,2024-10-28,603,1605.996153846154,Loyal Customers
C001986,13279.26,9,2023-09-14,2024-12-20,463,1475.4733333333334,Loyal Customers
C001987,11023.53,9,2023-01-30,2024-04-11,437,1224.8366666666668,At Risk
C001988,12850.91,9,2023-01-26,2024-11-22,666,1427.878888888889,Loyal Customers
C001989,6148.7300000000005,5,2023-01-06,2024-05-13,493,1229.746,Lost Customers
C001990,10740.32,10,2023-01-25,2024-10-19,633,1074.032,Potential Loyalists
C001991,15610.42,7,2023-03-02,2024-11-23,632,2230.06,Potential Loyalists
C001992,15265.2,9,2023-03-28,2024-11-19,602,1696.1333333333334,Loyal Customers
C001993,7919.2300000000005,5,2023-09-16,2024-08-11,330,1583.846,Lost Customers
C001994,6359.9400000000005,3,2023-01-11,2024-11-01,660,2119.98,Recent Customers
C001995,7840.389999999999,7,2023-01-22,2024-10-01,618,1120.0557142857142,At Risk
C001996,13433.19,11,2023-02-12,2024-11-20,647,1221.199090909091,Loyal Customers
C001997,18471.99,7,2023-06-19,2024-09-12,451,2638.8557142857144,Potential Loyalists
C001998,14777.2,9,2023-02-11,2024-11-12,640,1641.9111111111113,Potential Loyalists
C001999,32123.920000000002,12,2023-01-30,2024-12-30,700,2676.9933333333333,Champions
C002000,11919.05,8,2023-05-16,2024-08-20,462,1489.88125,Potential Loyalists
C002001,10782.68,4,2023-12-21,2024-08-17,240,2695.67,At Risk
C002002,30251.33,12,2023-02-20,2024-09-21,579,2520.9441666666667,Loyal Customers
C002003,29746.68,9,2023-06-27,2024-12-14,536,3305.1866666666665,Champions
C002004,26582.57,11,2023-02-20,2024-12-05,654,2416.597272727273,Champions
C002005,9030.52,3,2023-06-17,2024-11-15,517,3010.1733333333336,Recent Customers
C002006,46496.02,10,2023-02-09,2024-10-26,625,4649.602,Loyal Customers
C002007,27568.72,14,2023-01-02,2024-12-02,700,1969.1942857142858,Champions
C002008,30259.27,8,2024-01-12,2024-10-15,277,3782.40875,Loyal Customers
C002009,10896.720000000001,7,2023-01-06,2024-10-30,663,1556.6742857142858,Potential Loyalists
C002010,20735.260000000002,6,2023-02-06,2024-12-19,682,3455.876666666667,Loyal Customers
C002011,17398.68,7,2023-09-17,2024-11-06,416,2485.5257142857145,Potential Loyalists
C002012,13232.26,10,2023-04-03,2024-12-08,615,1323.226,Loyal Customers
C002013,24004.510000000002,7,2023-03-13,2024-10-06,573,3429.2157142857145,Potential Loyalists
C002014,42879.42,14,2023-01-07,2024-11-09,672,3062.815714285714,Champions
C002015,14531.6,6,2023-03-26,2024-07-10,472,2421.9333333333334,At Risk
C002016,8682.67,9,2023-01-12,2024-09-02,599,964.7411111111111,At Risk
C002017,12635.09,7,2023-04-01,2024-06-19,445,1805.0128571428572,At Risk
C002018,10977.800000000001,7,2023-09-02,2024-08-16,349,1568.257142857143,At Risk
C002019,14184.17,5,2023-08-09,2024-12-04,483,2836.834,Potential Loyalists
C002020,13211.24,6,2023-02-09,2024-11-27,657,2201.8733333333334,Potential Loyalists
C002021,5812.02,6,2023-03-15,2024-09-02,537,968.6700000000001,Lost Customers
C002022,40553.76,12,2023-03-06,2024-12-14,649,3379.48,Champions
C002023,21217.260000000002,9,2023-03-26,2024-12-03,618,2357.4733333333334,Loyal Customers
C002024,18516.9,9,2023-02-05,2024-11-25,659,2057.4333333333334,Loyal Customers
C002025,10094.210000000001,5,2023-02-16,2024-09-14,576,2018.842,At Risk
C002026,18797.53,6,2023-09-06,2024-12-12,463,3132.9216666666666,Loyal Customers
C002027,24926.440000000002,10,2023-01-02,2024-12-28,726,2492.6440000000002,Champions
C002028,11192.78,10,2023-06-04,2024-11-28,543,1119.278,Loyal Customers
C002029,16468.77,8,2023-04-12,2024-07-25,470,2058.59625,Potential Loyalists
C002030,38488.94,13,2023-01-10,2024-12-24,714,2960.6876923076925,Champions
C002031,9501.29,7,2023-07-28,2024-08-21,390,1357.327142857143,At Risk
C002032,22543.4,11,2023-06-07,2024-09-17,468,2049.4,Loyal Customers
C002033,10837.31,10,2023-01-28,2024-06-30,519,1083.731,Potential Loyalists
C002034,16105.52,6,2023-04-03,2024-08-11,496,2684.2533333333336,At Risk
C002035,7343.18,9,2023-01-23,2024-12-16,693,815.9088888888889,Potential Loyalists
C002036,16429.02,5,2023-11-12,2024-07-15,246,3285.804,At Risk
C002037,3927.88,4,2024-03-29,2024-10-12,197,981.97,Lost Customers
C002038,5671.8,9,2023-02-13,2024-11-24,650,630.2,Potential Loyalists
C002039,29758.5,10,2023-01-08,2024-11-04,666,2975.85,Loyal Customers
C002040,3115.43,4,2023-01-10,2024-11-20,680,778.8575,Recent Customers
C002041,9364.76,6,2023-08-19,2024-12-23,492,1560.7933333333333,Potential Loyalists
C002042,9300.02,8,2023-02-02,2024-10-11,617,1162.5025,Potential Loyalists
C002043,30523.48,12,2023-01-25,2024-10-06,620,2543.6233333333334,Loyal Customers
C002044,6179.639999999999,7,2023-05-11,2024-06-30,416,882.8057142857142,Lost Customers
C002045,14020.22,9,2023-11-17,2024-11-30,379,1557.802222222222,Loyal Customers
C002046,10216.61,11,2023-02-21,2024-12-15,663,928.7827272727274,Loyal Customers
C002047,19276.78,6,2023-06-14,2024-12-17,552,3212.7966666666666,Loyal Customers
C002048,5537.41,5,2023-08-01,2024-12-26,513,1107.482,Potential Loyalists
C002049,16790.8,10,2023-04-23,2024-12-31,618,1679.08,Loyal Customers
C002050,9951.88,5,2023-04-14,2024-08-05,479,1990.3759999999997,Lost Customers
C002051,11008.18,8,2023-03-02,2024-12-29,668,1376.0225,Loyal Customers
C002052,21201.07,7,2023-06-25,2024-12-24,548,3028.7242857142855,Loyal Customers
C002053,7892.16,4,2023-05-15,2024-11-24,559,1973.04,Recent Customers
C002054,7730.8,5,2023-03-31,2024-10-02,551,1546.16,Lost Customers
C002055,13634.48,11,2023-07-22,2024-08-09,384,1239.4981818181818,Potential Loyalists
C002056,12225.16,11,2023-02-27,2024-10-03,584,1111.3781818181817,Potential Loyalists
C002057,56334.91,12,2023-02-01,2024-12-02,670,4694.575833333333,Champions
C002058,11136.89,8,2023-06-22,2024-12-14,541,1392.11125,Loyal Customers
C002059,5703.66,4,2023-12-02,2024-10-31,334,1425.915,Recent Customers
C002060,12569.32,9,2023-02-05,2024-11-28,662,1396.591111111111,Potential Loyalists
C002061,37825.84,11,2023-03-14,2024-06-20,464,3438.712727272727,Loyal Customers
C002062,20677.86,7,2023-02-18,2024-06-10,478,2953.98,Potential Loyalists
C002063,32405.9,11,2023-05-19,2024-12-19,580,2945.990909090909,Champions
C002064,46721.520000000004,14,2023-02-08,2024-12-28,689,3337.2514285714287,Champions
C002065,24066.13,11,2023-07-06,2024-12-10,523,2187.83,Loyal Customers
C002066,11962.55,7,2024-01-10,2024-09-10,244,1708.935714285714,At Risk
C002067,14697.66,10,2023-06-03,2024-11-07,523,1469.766,Loyal Customers
C002068,8498.08,7,2023-05-02,2024-12-11,589,1214.0114285714285,Potential Loyalists
C002069,15445.81,8,2023-10-23,2024-10-04,347,1930.72625,Potential Loyalists
C002070,29587.92,11,2023-03-24,2024-09-27,553,2689.810909090909,Loyal Customers
C002071,13383.91,6,2023-03-17,2024-11-25,619,2230.6516666666666,Potential Loyalists
C002072,6719.91,8,2023-01-28,2024-11-18,660,839.98875,Potential Loyalists
C002073,12035.3,11,2023-02-15,2024-11-02,626,1094.1181818181817,Potential Loyalists
C002074,6457.6900000000005,6,2023-04-29,2024-11-14,565,1076.2816666666668,Recent Customers
C002075,34829.43,9,2023-06-19,2024-11-08,508,3869.9366666666665,Loyal Customers
C002076,6400.509999999999,5,2023-05-07,2024-09-24,506,1280.1019999999999,Lost Customers
C002077,41958.229999999996,11,2023-02-04,2024-12-25,690,3814.384545454545,Champions
C002078,5447.84,5,2023-11-29,2024-12-16,383,1089.568,Potential Loyalists
C002079,13618.279999999999,8,2023-05-09,2024-12-21,592,1702.2849999999999,Loyal Customers
C002080,8072.67,8,2023-02-05,2024-12-11,675,1009.08375,Potential Loyalists
C002081,33239.61,17,2023-01-15,2024-12-22,707,1955.2711764705882,Champions
C002082,8001.3,5,2023-03-25,2024-03-26,367,1600.26,Lost Customers
C002083,7480.01,7,2023-01-02,2024-01-01,364,1068.5728571428572,Lost Customers
C002084,6196.7,5,2023-04-22,2024-01-11,264,1239.34,Lost Customers
C002085,23654.76,10,2023-02-14,2024-07-27,529,2365.4759999999997,Potential Loyalists
C002086,31169.57,11,2023-02-14,2024-12-31,686,2833.597272727273,Champions
C002087,16862.5,10,2023-03-10,2024-10-16,586,1686.25,Loyal Customers
C002088,19504.55,4,2023-04-03,2024-09-26,542,4876.1375,Potential Loyalists
C002089,26534.48,14,2023-03-29,2024-12-12,624,1895.32,Champions
C002090,12065.359999999999,10,2023-03-22,2024-09-26,554,1206.5359999999998,Potential Loyalists
C002091,25502.199999999997,7,2023-03-05,2024-09-05,550,3643.1714285714284,Potential Loyalists
C002092,38170.75,10,2023-03-02,2024-07-07,493,3817.075,Loyal Customers
C002093,38726.18,11,2023-03-31,2024-12-31,641,3520.561818181818,Champions
C002094,25924.08,9,2023-01-26,2024-11-19,663,2880.4533333333334,Loyal Customers
C002095,9827.92,12,2023-03-08,2024-11-26,629,818.9933333333333,Loyal Customers
C002096,20072.84,11,2023-02-02,2024-11-17,654,1824.8036363636363,Loyal Customers
C002097,21244.19,12,2023-01-18,2024-12-12,694,1770.3491666666666,Champions
C002098,12315.73,9,2023-02-28,2024-12-23,664,1368.4144444444444,Loyal Customers
C002099,18947.76,7,2023-01-24,2024-04-29,461,2706.8228571428567,Potential Loyalists
C002100,16900.84,9,2023-03-13,2024-10-14,581,1877.871111111111,Potential Loyalists
C002101,21207.82,8,2023-02-01,2024-06-21,506,2650.9775,Potential Loyalists
C002102,20945.33,11,2023-02-19,2024-11-03,623,1904.1209090909092,Loyal Customers
C002103,15540.74,8,2023-01-13,2024-09-27,623,1942.5925,Potential Loyalists
C002104,7389.74,3,2023-09-04,2024-05-06,245,2463.2466666666664,Lost Customers
C002105,18086.67,4,2023-04-05,2024-10-06,550,4521.6675,Potential Loyalists
C002106,11394.86,11,2023-01-16,2024-09-12,605,1035.8963636363637,Potential Loyalists
C002107,18425.7,10,2023-04-22,2024-11-30,588,1842.5700000000002,Loyal Customers
C002108,6212.56,7,2023-01-06,2024-07-09,550,887.5085714285715,Lost Customers
C002109,11050.36,8,2023-01-18,2024-10-12,633,1381.295,Potential Loyalists
C002110,24188.61,12,2023-02-17,2024-11-04,626,2015.7175,Loyal Customers
C002111,9939.66,10,2023-01-02,2024-12-27,725,993.966,Loyal Customers
C002112,11982.27,6,2023-04-18,2024-09-10,511,1997.045,At Risk
C002113,23749.53,7,2023-03-15,2024-09-14,549,3392.79,Potential Loyalists
C002114,9933.18,7,2023-02-11,2024-03-31,414,1419.0257142857142,At Risk
C002115,34106.96,9,2023-01-31,2024-11-13,652,3789.662222222222,Loyal Customers
C002116,18884.19,5,2023-03-19,2024-11-17,609,3776.8379999999997,Potential Loyalists
C002117,32569.06,14,2023-01-07,2024-11-22,685,2326.361428571429,Champions
C002118,25407.83,12,2023-01-10,2024-08-29,597,2117.3191666666667,Loyal Customers
C002119,19455.26,11,2023-02-22,2024-12-02,649,1768.6599999999999,Loyal Customers
C002120,16605.03,9,2023-01-01,2024-12-20,719,1845.003333333333,Loyal Customers
C002121,15811.52,10,2023-01-31,2024-11-01,640,1581.152,Loyal Customers
C002122,8463.03,5,2023-01-19,2024-04-08,445,1692.6060000000002,Lost Customers
C002123,11129.99,6,2023-02-28,2024-08-01,520,1854.9983333333332,Lost Customers
C002124,25078.489999999998,10,2023-02-05,2024-09-15,588,2507.8489999999997,Loyal Customers
C002125,30848.17,10,2023-05-06,2024-12-22,596,3084.817,Champions
C002126,18302.89,7,2023-06-09,2024-09-29,478,2614.6985714285715,Potential Loyalists
C002127,10418.11,9,2023-01-22,2024-08-13,569,1157.5677777777778,At Risk
C002128,37847.91,10,2023-01-24,2024-10-23,638,3784.791,Loyal Customers
C002129,10337.91,12,2023-01-17,2024-11-01,654,861.4925,Loyal Customers
C002130,11878.8,8,2023-05-23,2024-10-23,519,1484.85,Potential Loyalists
C002131,7336.34,9,2023-05-06,2024-08-30,482,815.1488888888889,At Risk
C002132,45774.78,10,2023-03-29,2024-09-21,542,4577.478,Loyal Customers
C002133,34634.12,5,2023-04-24,2023-09-19,148,6926.8240000000005,Potential Loyalists
C002134,15646.880000000001,6,2023-04-15,2024-12-30,625,2607.8133333333335,Potential Loyalists
C002135,15545.41,7,2023-04-27,2024-12-30,613,2220.772857142857,Loyal Customers
C002136,10929.42,4,2023-10-29,2024-08-31,307,2732.355,At Risk
C002137,9622.43,11,2023-04-25,2024-09-12,506,874.7663636363636,Potential Loyalists
C002138,31698.559999999998,9,2023-05-01,2024-12-02,581,3522.062222222222,Loyal Customers
C002139,11853.56,14,2023-01-31,2024-12-10,679,846.6828571428571,Loyal Customers
C002140,16620.34,11,2023-02-26,2024-10-02,584,1510.94,Potential Loyalists
C002141,11267.91,5,2023-03-05,2024-10-13,588,2253.582,Recent Customers
C002142,10327.35,5,2023-03-06,2024-11-15,620,2065.4700000000003,Recent Customers
C002143,9687.369999999999,5,2023-10-31,2024-12-05,401,1937.4739999999997,Potential Loyalists
C002144,18328.99,9,2023-04-08,2024-08-23,503,2036.5544444444447,Potential Loyalists
C002145,13281.869999999999,9,2023-02-25,2024-09-13,566,1475.7633333333333,Potential Loyalists
C002146,20456.33,9,2023-03-10,2024-10-02,572,2272.9255555555555,Potential Loyalists
C002147,4480.89,5,2023-03-14,2024-09-26,562,896.1780000000001,Lost Customers
C002148,17686.35,9,2023-02-11,2024-12-14,672,1965.1499999999999,Loyal Customers
C002149,18405.09,10,2023-02-25,2024-10-05,588,1840.509,Loyal Customers
C002150,17143.86,7,2023-09-10,2024-10-13,399,2449.1228571428574,Potential Loyalists
C002151,37855.18,12,2023-03-01,2024-10-25,604,3154.5983333333334,Champions
C002152,16406.6,7,2023-01-24,2024-12-08,684,2343.7999999999997,Potential Loyalists
C002153,20526.420000000002,5,2023-02-19,2024-11-11,631,4105.284000000001,Potential Loyalists
C002154,23882.74,12,2023-01-31,2024-12-12,681,1990.2283333333335,Champions
C002155,29329.92,12,2023-01-09,2024-11-27,688,2444.16,Champions
C002156,15489.060000000001,7,2023-01-17,2024-03-23,431,2212.7228571428573,At Risk
C002157,10011.58,10,2023-01-03,2024-11-20,687,1001.158,Loyal Customers
C002158,9996.23,8,2023-06-30,2024-09-20,448,1249.52875,Potential Loyalists
C002159,16597.829999999998,11,2023-04-21,2024-12-19,608,1508.8936363636362,Loyal Customers
C002160,19893.29,11,2023-04-04,2024-10-22,567,1808.480909090909,Loyal Customers
C002161,17833.9,8,2023-04-28,2024-09-28,519,2229.2375,Potential Loyalists
C002162,18995.32,8,2023-07-23,2024-09-15,420,2374.415,Potential Loyalists
C002163,6558.07,9,2023-02-14,2024-11-16,641,728.6744444444444,Potential Loyalists
C002164,19193.65,11,2023-03-04,2024-12-11,648,1744.8772727272728,Champions
C002165,5295.93,5,2023-04-14,2024-09-26,531,1059.1860000000001,Lost Customers
C002166,16966.11,9,2023-05-27,2024-12-15,568,1885.1233333333334,Loyal Customers
C002167,3334.16,5,2023-05-11,2024-07-18,434,666.832,Lost Customers
C002168,3768.82,6,2023-04-28,2024-08-01,461,628.1366666666667,Lost Customers
C002169,24870.879999999997,9,2023-02-26,2024-12-09,652,2763.431111111111,Loyal Customers
C002170,23529.84,10,2023-01-15,2024-04-28,469,2352.984,Potential Loyalists
C002171,15846.68,8,2023-03-10,2024-12-03,634,1980.835,Loyal Customers
C002172,14558.1,11,2023-03-05,2024-10-10,585,1323.4636363636364,Potential Loyalists
C002173,33285.76,9,2023-01-27,2024-11-17,660,3698.417777777778,Loyal Customers
C002174,17259.940000000002,7,2023-04-30,2024-12-27,607,2465.7057142857147,Loyal Customers
C002175,10978.93,11,2023-04-15,2024-12-01,596,998.0845454545455,Loyal Customers
C002176,19683.61,9,2023-04-27,2024-12-11,594,2187.067777777778,Loyal Customers
C002177,17785.52,8,2023-03-17,2024-10-02,565,2223.19,Potential Loyalists
C002178,15739.900000000001,5,2023-06-30,2024-11-12,501,3147.9800000000005,Potential Loyalists
C002179,11466.41,4,2023-01-21,2024-07-23,549,2866.6025,Lost Customers
C002180,20415.47,12,2023-03-06,2024-10-29,603,1701.2891666666667,Loyal Customers
C002181,22886.67,6,2023-04-01,2024-09-16,534,3814.4449999999997,Potential Loyalists
C002182,22339.940000000002,9,2023-02-26,2024-12-02,645,2482.215555555556,Loyal Customers
C002183,12486.75,5,2023-10-25,2024-05-22,210,2497.35,Lost Customers
C002184,10465.0,8,2023-02-12,2024-11-05,632,1308.125,Potential Loyalists
C002185,16504.84,5,2023-01-24,2024-10-31,646,3300.968,Potential Loyalists
C002186,21478.77,11,2023-02-05,2024-11-19,653,1952.6154545454547,Loyal Customers
C002187,8999.72,9,2023-03-30,2024-12-18,629,999.9688888888888,Loyal Customers
C002188,6544.78,7,2024-03-05,2024-11-16,256,934.9685714285714,Recent Customers
C002189,8390.630000000001,9,2023-03-04,2024-12-28,665,932.2922222222223,Potential Loyalists
C002190,8368.27,7,2023-08-04,2024-12-01,485,1195.467142857143,Potential Loyalists
C002191,32800.1,12,2023-04-25,2024-12-31,616,2733.3416666666667,Champions
C002192,29249.629999999997,6,2023-01-24,2024-10-19,634,4874.938333333333,Potential Loyalists
C002193,18670.83,6,2023-03-15,2024-10-18,583,3111.8050000000003,Potential Loyalists
C002194,9577.17,8,2023-05-24,2024-09-26,491,1197.14625,Potential Loyalists
C002195,11939.970000000001,4,2023-04-19,2023-12-08,233,2984.9925000000003,Lost Customers
C002196,17418.83,7,2023-03-21,2024-11-20,610,2488.404285714286,Loyal Customers
C002197,11501.2,15,2023-04-07,2024-09-04,516,766.7466666666667,Potential Loyalists
C002198,11028.24,5,2023-11-16,2024-12-11,391,2205.648,Potential Loyalists
C002199,6783.3099999999995,5,2023-03-14,2024-07-25,499,1356.6619999999998,Lost Customers
C002200,25717.7,6,2023-06-06,2024-12-17,560,4286.283333333334,Loyal Customers
C002201,6888.59,4,2023-04-15,2024-04-19,370,1722.1475,Lost Customers
C002202,9764.89,11,2023-03-11,2024-11-22,622,887.7172727272726,Loyal Customers
C002203,14709.28,8,2023-01-23,2024-05-23,486,1838.66,Potential Loyalists
C002204,21293.36,10,2023-01-14,2024-08-27,591,2129.3360000000002,Loyal Customers
C002205,15908.57,6,2023-01-07,2024-11-24,687,2651.4283333333333,Potential Loyalists
C002206,19516.31,10,2023-04-10,2024-12-27,627,1951.631,Champions
